StdReturn,AverageQLoss,AverageEsReturn,MinReturn,MinForwardProgress,AverageAbsY,AverageReturn,AverageQ,MaxForwardProgress,AverageDiscountedReturn,AverageY,Epoch,AverageAction,AveragePolicySurr,AverageForwardProgress,QFunRegParamNorm,AverageAbsQ,MaxEsReturn,MinEsReturn,StdEsReturn,StdForwardProgress,PolicyRegParamNorm,MaxReturn,AverageAbsQYDiff
25.1388846224,0.000369207,73.8899491553,-4.57210723646,-0.285383141814,0.316678082635,80.4893728457,0.310369,0.813430739308,40.4138415743,0.310386088613,180,0.989032,-0.312291,0.560130803507,53.2739,0.31681,112.262178654,7.04474971229,34.188285709,0.246700776453,30.4275,116.419916848,0.00988178354396
31.1845087721,0.000355489,54.2526637955,-11.6232876931,-0.422706314169,0.314812764749,66.2734194446,0.308519,0.742846757364,34.5462988965,0.308531571096,181,0.971333,-0.31046,0.41906109602,53.3577,0.31488,111.223502276,-11.8771346808,42.1589154976,0.312895268035,30.4568,110.447476485,0.00972799140039
19.0158582501,0.000360554,48.343978233,-4.13993169073,-0.277147326757,0.315347901794,58.1051229186,0.308791,0.816812823796,33.0022263491,0.308794656633,182,0.981676,-0.3106,0.373757877993,53.4871,0.315423,98.6095874428,11.8217384309,23.645451249,0.176793247326,30.5009,112.310261029,0.00960724109591
29.2156263706,0.000330436,67.2552451227,-38.27326663,-0.706266536288,0.315532227883,79.7410116533,0.308907,0.939043830317,39.4859328837,0.308929857618,183,0.97895,-0.310934,0.547797614996,53.5754,0.315629,102.322803792,1.01550017394,38.0006486838,0.27241838128,30.5481,140.028393073,0.0094952273254
22.1165967477,0.000338609,63.5316032834,-2.7666652475,-0.294952174709,0.314934230094,51.0319572317,0.308464,0.739600963292,29.1299967556,0.30848971598,184,0.967081,-0.309956,0.295245187771,53.7129,0.314998,106.363564146,11.6429286841,32.8010561692,0.219585338214,30.5985,101.083727019,0.00948284861874
20.3518126098,0.000372787,48.7005537293,-18.6970239118,-0.393937232144,0.315036935717,61.1703266482,0.308593,0.778358115626,34.011145359,0.308604278554,185,0.958504,-0.309965,0.392204470753,53.8602,0.315174,87.8314697764,-22.4543141499,33.1017237131,0.207426659696,30.651,101.199999619,0.00994365153096
23.08444087,0.000390726,43.9212735391,-19.6065365953,-0.573988271893,0.313650326206,66.7136492421,0.307118,0.76190364892,35.5130747186,0.307128974667,186,0.971407,-0.308488,0.435737767238,53.9652,0.313749,83.447160014,-33.0018903917,43.0094995652,0.24066961744,30.6784,98.9918587541,0.0100385499605
35.2944603985,0.000343006,55.6233512765,-79.3161843596,-1.09288123786,0.313394526456,42.5951191747,0.306447,0.807313652496,21.7243968421,0.306446062035,187,0.982881,-0.308085,0.210959732833,54.1108,0.313497,87.0298595217,-14.8783475769,31.78958097,0.335071406348,30.7242,105.941393193,0.0096319951085
43.8794372444,0.000345897,21.7265143055,-48.125856421,-0.703719702269,0.313997750743,13.5818062823,0.306994,0.894606718694,8.66250431539,0.307007593898,188,0.959455,-0.308832,-0.0702435200651,54.2328,0.314052,88.8817054146,-29.8900534427,38.2967843473,0.413501115412,30.7513,118.723618654,0.00969736410129
38.1408989478,0.000356825,18.2408323172,-70.4040939317,-0.982758607049,0.313671028539,28.54962744,0.306162,0.88726925653,16.8087655487,0.306177402531,189,0.953397,-0.307422,0.068233584435,54.3567,0.313732,85.930306345,-21.6849183565,34.7315095503,0.368314042367,30.7748,116.095806002,0.00986458088836
33.2946357595,0.000359409,49.4086684726,-19.5223850531,-0.503528958093,0.312421057892,76.3109479901,0.304892,0.784632818453,36.8293207436,0.304911711186,190,0.994309,-0.307375,0.500688571306,54.4621,0.312549,102.039817309,-23.0706699488,47.9419861888,0.324782826217,30.7888,110.978966088,0.00982585273028
37.392599176,0.000377222,74.003715934,-39.6092877784,-0.598357149225,0.312280267185,75.3198646027,0.305163,1.27474897349,36.9510619481,0.305150656402,191,0.982259,-0.306594,0.490708289996,54.6477,0.312335,98.6738704052,14.8731800437,23.8278261402,0.37341795359,30.7931,158.743437339,0.0100189440513
35.2273688572,0.000324854,37.7077538958,-27.1866703382,-0.660613015903,0.312382900335,60.2973464258,0.30512,0.868066597846,33.5860836836,0.305130382969,192,0.971671,-0.306313,0.387151814196,54.7736,0.312482,85.839105464,-5.1326957009,28.7237137694,0.337113377974,30.8405,121.761091754,0.00949669266764
43.7796183892,0.000344603,84.8146645036,-33.0757747562,-0.523479749523,0.310758004552,57.7946313273,0.303319,0.78209024738,29.1561357405,0.303343569803,193,0.963018,-0.304563,0.333407506241,54.8412,0.310827,113.456848061,46.338261332,19.1995663273,0.403818131077,30.9005,123.065235197,0.00969031606038
44.1273684109,0.000387704,45.8598113666,-49.7185367727,-0.732883591049,0.310437344394,39.6869048739,0.302879,0.789844765011,22.7047847927,0.302910102874,194,0.977164,-0.303801,0.199423657065,55.0606,0.310504,94.5723828527,7.1629237994,32.4425908892,0.399313746094,30.9299,111.174632709,0.010123755033
47.0760880777,0.000361589,75.2724866787,-37.3906145007,-0.585225378288,0.309575075616,63.2004060454,0.301682,0.847430844231,31.3448436622,0.301686395317,195,0.96702,-0.303135,0.39208468199,55.1957,0.309648,102.140175661,14.9696892151,24.2362231908,0.437413253104,30.9724,118.517457768,0.00983327928213
22.0003264128,0.000325912,64.0827268297,-30.4755141817,-0.593980307724,0.310285387415,77.8421879685,0.302676,0.772334401505,38.5349497276,0.302691566176,196,0.986118,-0.304213,0.529056425229,55.3077,0.310341,123.979315759,-38.6572474769,45.6412929546,0.22596216291,31.0244,108.558055947,0.0094655338789
49.2795276049,0.000369209,68.0498093808,-48.9477343811,-0.698829803207,0.30738416368,48.731457981,0.299211,0.810668301027,26.2413628301,0.29922426233,197,0.976279,-0.30056,0.252441077061,55.496,0.307409,101.595064119,14.2021013674,30.6563573954,0.466064881494,31.0503,110.154147153,0.00998760223602
30.0968139575,0.000347357,76.7678022859,-15.6262017648,-0.363019202047,0.308797055238,75.0484580296,0.301109,0.801594860093,39.1099684942,0.301132495273,198,0.989444,-0.306155,0.513332500696,55.646,0.308834,153.332608434,-26.0547340835,53.035432916,0.291686621146,31.086,110.598835341,0.00976282369073
42.6924493431,0.000367502,55.8194204187,-30.0504312693,-0.641468234814,0.310230043922,49.0202760266,0.303471,1.02673298582,27.9593495066,0.303487701937,199,0.968433,-0.306776,0.266363271613,55.7495,0.310337,96.0536110331,4.68181543689,35.7046219201,0.414714451214,31.1021,143.58492444,0.00988084770529
31.3615586057,0.000338374,39.985058485,-9.59617575206,-0.361631742015,0.311920205947,58.2609883849,0.304983,0.867174123152,33.4834912468,0.304991070904,200,0.974213,-0.30828,0.372761293411,55.9166,0.312005,99.5534841053,-5.2716021823,33.6912973953,0.308275528796,31.1869,118.584199721,0.00959907764463
38.9412025551,0.000344365,10.0012263697,-40.6622422926,-0.829619839562,0.314110528408,77.8015849369,0.307337,0.866540796616,36.5612669024,0.307355890524,201,0.96589,-0.311089,0.50577350804,56.0251,0.314183,96.4082558405,-38.8767748814,47.3134937498,0.376026404826,31.2191,117.840232546,0.00956495795899
27.6831231696,0.000356851,62.3057899916,-36.7546275735,-0.655575883656,0.314428211232,61.8125940392,0.307701,1.05771823314,34.1027938724,0.307696204026,202,0.97335,-0.310604,0.401338707684,56.1853,0.314559,98.7209230961,-8.49127611286,28.2404787592,0.283434153497,31.2832,138.48848812,0.00987261196622
13.2184966341,0.000346761,60.2610999352,-13.7529858002,-0.373215660951,0.315610187585,62.2688934444,0.309085,0.571102062653,34.879404085,0.309131924786,203,0.961466,-0.312203,0.417511093938,56.3276,0.315676,87.5902468561,-15.2193924203,30.9216054355,0.123486167198,31.3722,79.724073361,0.00991282588754
18.6528039117,0.000369386,34.2085467362,-11.0290191204,-0.399535846626,0.316470908964,36.3134318403,0.309889,0.634202691162,23.603791642,0.309878781973,204,0.958652,-0.313432,0.182269646828,56.5097,0.316581,98.0401649922,-53.6198277276,37.3193279367,0.19042087558,31.3639,82.6627660444,0.00986401485831
34.0261747828,0.000359051,36.1811466633,-19.8248211321,-0.444097514363,0.318176107779,46.0934814967,0.311863,1.16173042599,25.0184101488,0.311879038406,205,0.96795,-0.316047,0.21224933611,56.6409,0.318256,73.0431592149,1.0959040533,21.2276750022,0.317203417878,31.3853,153.373535597,0.00979625940164
22.6799021204,0.000359949,47.229183394,-24.4237617935,-0.484318422588,0.320018462411,38.5456724794,0.313846,0.954282773202,23.3867425758,0.313864864239,206,0.960047,-0.317896,0.197687468498,56.7543,0.320063,94.635555851,-16.3494277479,33.0456373584,0.216078549093,31.4094,132.482682126,0.00980242077441
40.2860116845,0.00039051,36.4101279256,-29.4311636917,-0.571168343489,0.320879454362,28.1488405522,0.314703,1.08761136123,18.6953557746,0.314722472707,207,0.963568,-0.319005,0.0618155579917,56.9031,0.320927,85.8289728839,-6.67719237044,24.2437093941,0.383603361749,31.4268,138.471523959,0.010088642417
14.5007028221,0.000400485,25.962498856,-27.0752738693,-0.390280408929,0.32284593633,53.1911768208,0.317173,0.58713247088,32.1702446121,0.31720029698,208,0.976252,-0.321843,0.361068250934,57.0497,0.322865,97.213094554,-15.5203449367,32.8603705809,0.129543201375,31.4768,79.9670208224,0.0101682825518
33.2220778124,0.000362675,48.6304282613,-19.8185618161,-0.44408084105,0.325108739636,58.5711235363,0.319436,0.800511854674,28.9703365608,0.319455392766,209,0.955963,-0.323333,0.340598500144,57.1541,0.325158,79.7478560496,-11.5920175033,26.6714159055,0.310651727574,31.5112,109.0535395,0.00984018805039
14.716813596,0.000344994,37.9490235845,30.5555395018,0.144509268228,0.325610204442,52.4307745486,0.319956,0.798372094361,30.6711327668,0.319964483597,210,0.971922,-0.323314,0.34137661926,57.235,0.32567,95.0124748241,-4.16455645447,27.1311422254,0.126022710442,31.5607,105.293812499,0.00981216780686
16.2131694484,0.000364513,35.987535865,-0.0872867738426,-0.255653631521,0.326974431733,76.8525632026,0.321287,0.756348302936,41.6099135967,0.32130620561,211,0.972642,-0.324263,0.554263784365,57.3647,0.327088,81.1539779457,-36.2261405563,40.4791015158,0.158738693889,31.6093,103.502216583,0.0103310857168
34.7913586157,0.000340806,69.5968838085,-56.0929977691,-0.847841761223,0.327807450347,0.616648009739,0.322298,0.524016706559,-0.0161189780493,0.322322248319,212,0.970314,-0.326413,-0.232388837854,57.4862,0.327866,104.238388425,34.1731405666,17.4739580362,0.309922489341,31.6395,80.5520838491,0.00992725207418
21.7123061899,0.000390678,8.02502291562,-33.1925159694,-0.544051943309,0.328021338602,0.0297007841084,0.32248,0.252562021028,0.836271211734,0.322469407147,213,0.983677,-0.32644,-0.218171754932,57.6674,0.328166,38.3809339973,-21.618592891,15.3841130789,0.207573481796,31.6821,49.399625212,0.0102131641984
17.8908893096,0.000386826,16.3996435353,-11.7420657473,-0.385916505408,0.328713113042,77.4794768514,0.323455,0.800117265575,41.5140350047,0.323485564647,214,0.978729,-0.326248,0.559297828745,57.835,0.328826,90.8574373035,-26.5057530019,42.2455488729,0.17178608811,31.744,109.485519896,0.0105167741388
21.490462639,0.000392567,77.0933126075,-22.2075879699,-0.470476881877,0.328352799714,74.7844982558,0.322678,0.788259622638,41.2288675553,0.32270120559,215,0.984757,-0.324953,0.539229832903,57.9812,0.328418,112.006373002,35.4047509518,24.6071700859,0.20950567806,31.7615,114.400890943,0.010201823734
18.5804422877,0.000352635,59.0051659661,-16.0679477106,-0.403692787201,0.328848340289,75.1405135703,0.323118,0.755869556565,40.2982728584,0.323138493165,216,0.974033,-0.325601,0.531972646307,58.038,0.32897,84.4072768973,-20.2422620077,31.2577308769,0.187049964628,31.7989,109.368721647,0.0101429807771
31.055956499,0.000376609,71.6802228984,-21.7413321818,-0.462555584419,0.330162086393,69.233946675,0.324365,0.97161121309,35.8655768601,0.324397369936,217,0.964332,-0.326532,0.461110206495,58.1499,0.330214,92.6765238912,40.005376223,18.9140217311,0.300205642479,31.9053,130.178810292,0.0102740174423
23.1060546617,0.000351356,72.8633698012,-18.2917449387,-0.384433567737,0.328781380656,75.9524319921,0.322614,0.873062008911,41.4904489114,0.322625378575,218,0.980186,-0.324639,0.54792652713,58.2865,0.328898,93.6010730366,1.81077978648,27.8459533086,0.217404928353,31.9642,113.324004237,0.0102026370275
22.7777007623,0.000391043,72.9909384165,-15.7666028825,-0.429726841685,0.3286373896,84.2141771288,0.322603,0.835234890855,42.5261868317,0.322606445676,219,0.971067,-0.324457,0.60295132196,58.3833,0.328762,111.161423,8.83815232313,37.8897459602,0.218121803626,32.0058,121.262654794,0.0103167822748
26.9840991467,0.000371215,74.2860234808,-35.6905585136,-0.536466966916,0.329706376566,77.9023392904,0.323689,0.764887483556,40.0368184779,0.323702807617,220,0.973444,-0.326001,0.54655484011,58.4351,0.32982,102.808761233,-11.6137092981,40.125356206,0.264040040724,32.089,108.273287132,0.0101600032362
32.1980092057,0.000345836,71.4986671548,-14.3774235733,-0.435504896791,0.329288683738,68.7827235458,0.323278,0.804069820882,37.0315237065,0.323257338438,221,0.954451,-0.325164,0.464756473746,58.5409,0.329407,110.661876854,-44.393693521,42.4448668316,0.305201854324,32.1376,126.214978621,0.00980101248261
33.7640004735,0.000397009,82.9065879164,-19.3240538336,-0.457242773039,0.32808310277,78.7099914746,0.322101,0.786781136835,38.9118717302,0.322123799904,222,0.973556,-0.32422,0.537375039025,58.6871,0.328183,125.117780635,1.02538915398,37.2171874917,0.325076637417,32.1951,116.581289948,0.0103558215484
37.5173219849,0.000331292,80.0946042421,-32.1406876956,-0.645887801163,0.328321131319,77.4034551008,0.322497,0.788677575371,36.5210313854,0.322481748755,223,0.962903,-0.325199,0.501838124786,58.7731,0.328445,101.023036432,17.7445555853,23.7818504636,0.36633975541,32.247,116.443404414,0.00983204198689
33.8655897407,0.000395695,53.0056574644,-33.772949951,-0.618478898403,0.3282368852,80.0389630651,0.322355,0.798849244786,38.3880943186,0.322376534619,224,0.977734,-0.324121,0.531188043275,58.8579,0.328332,95.8584550744,-23.6299496201,42.0076285372,0.340577667128,32.3046,115.982669743,0.0102211268201
33.6509310151,0.000366799,90.446643764,-27.92539501,-0.461878441689,0.328336543719,76.5836434293,0.322305,0.78284474966,37.5183313699,0.322307379098,225,0.981936,-0.324306,0.521469575107,58.9591,0.328452,117.693259782,61.6950625918,17.2402797138,0.311597139517,32.3391,118.776884791,0.0100216124621
33.4615344213,0.000363903,89.2864024384,-15.76864516,-0.417446384761,0.326874616318,79.3725536717,0.320664,0.866450821083,40.0526238791,0.320653418566,226,0.98177,-0.322153,0.544992323459,59.0474,0.326987,104.158853285,51.5618004679,16.9278236256,0.326840274227,32.3625,123.691207022,0.010008004875
37.9568806365,0.000325715,59.7205877607,-19.6328153631,-0.462077242119,0.327770091817,74.2723732238,0.321649,0.83941219689,38.0343466848,0.321674549241,227,0.981614,-0.32311,0.502313490737,59.1429,0.327851,109.515794597,-15.4521253315,40.6141990545,0.361783514819,32.4094,120.850776742,0.00980522094756
35.0225218021,0.000398044,92.3653261127,-22.3205769336,-0.426729165696,0.326648035529,77.3794769126,0.320472,0.781624119381,37.6798683762,0.320479617179,228,0.979526,-0.322965,0.522397606963,59.2508,0.326789,119.305081179,6.29924192478,35.8327593816,0.328685904257,32.4535,120.527882268,0.0102703581093
34.788330032,0.000396605,95.8363847265,-21.1074310165,-0.428856507456,0.327172169083,79.2087598817,0.321204,0.806373013011,37.6544964143,0.321244764962,229,0.987678,-0.323262,0.533069589405,59.3717,0.327286,101.4057368,86.7650667118,4.75639989728,0.322522684779,32.5005,127.48037447,0.0100593091826
33.9769400955,0.000377186,80.6992663593,-24.1706716713,-0.436594649162,0.327135301792,79.4928270987,0.321313,1.17445169463,39.1243702986,0.321310238139,230,0.988007,-0.323168,0.544810175014,59.4431,0.327207,109.890989448,8.90088173661,27.3860292741,0.321114079812,32.5482,153.348208385,0.00983641946389
30.3080236198,0.000378004,62.9728729614,-33.8581944831,-0.609931998297,0.326987468853,82.3424127877,0.320954,0.801062820727,39.7711188177,0.32097134573,231,0.988491,-0.322855,0.564796145812,59.5646,0.327083,111.420276888,12.8538648589,30.2019065455,0.292709013794,32.5979,115.96866452,0.00994040325186
22.3868867901,0.000361263,63.5551870253,-12.4724493938,-0.387773654494,0.32630961053,75.4304344037,0.320609,0.810046098291,36.4659568685,0.320640735598,232,0.99135,-0.322538,0.489476298599,59.6818,0.326381,101.304856787,38.141264483,20.0434986107,0.235851471465,32.6043,106.233466412,0.00998047693287
32.1750156986,0.000388483,70.6292837646,-18.7709724202,-0.409062566646,0.325978566017,76.7253163495,0.320118,1.10204708176,38.2489287411,0.320104689908,233,0.990864,-0.321484,0.522174888627,59.8105,0.326046,104.628196517,11.6129299386,31.175366807,0.301291906905,32.6378,145.056589701,0.00999013177486
35.5479635907,0.000358608,84.5707706168,-12.5504956112,-0.366488340571,0.325884596278,77.1098978562,0.320173,1.10654090324,38.3451634909,0.320199474524,234,0.98841,-0.321758,0.517044026833,59.9086,0.325921,108.05487827,58.6639806137,16.2202483297,0.338258985095,32.6646,151.077944456,0.00971680306603
30.4309293902,0.000348758,67.6218626998,-10.9067140457,-0.367589149008,0.325768482761,77.1076258886,0.319734,0.830101018822,37.3262057502,0.319749441241,235,0.98954,-0.321496,0.512237673879,60.068,0.3259,137.237883248,-19.7395007455,46.328363949,0.2883293303,32.6929,129.569872407,0.00998312165311
37.3862300788,0.000314911,71.8871064399,-17.7723825725,-0.39128231918,0.325643944214,73.5008036758,0.319358,0.829960779085,35.2786889907,0.319368186503,236,0.976568,-0.321261,0.468116185934,60.2258,0.3257,107.782557898,5.64153607454,29.6424982144,0.344664922151,32.7326,129.434193737,0.00964023086091
16.0515583684,0.000380199,58.5198831842,-0.536934219868,-0.263232802621,0.324984830683,78.8677062136,0.318876,1.23978900114,39.345443418,0.318903636425,237,0.99017,-0.320956,0.544284664128,60.3102,0.325045,96.9219238296,0.177276343961,31.8233324601,0.155616283993,32.7352,156.715145816,0.00984223956156
28.9669792988,0.000360844,73.9328642453,-21.9884016442,-0.501778428701,0.324691664053,65.8824787536,0.31856,1.16043380365,34.696019014,0.318582400268,238,0.976821,-0.320295,0.418678139781,60.4686,0.324753,95.9442329585,45.0277752839,15.6923927822,0.25524101595,32.7906,160.677733827,0.00986285071716
40.6084587674,0.000357099,66.6388777005,-33.7551879591,-0.636134937713,0.325346577525,68.908277767,0.319615,0.869393265094,35.7153453406,0.319623405941,239,0.982339,-0.32114,0.44181751877,60.5604,0.325378,127.065367309,25.644599391,27.7216530251,0.394602637972,32.8076,128.198009173,0.00961594311298
15.9317925621,0.000342031,25.3126312449,30.3331302156,-0.00539674834672,0.32362263734,79.9571654395,0.317322,1.14626402732,41.6373366587,0.317312502035,240,0.985626,-0.318429,0.573032455715,60.6732,0.323671,91.9904793069,-13.320256638,40.4661764865,0.1546354385,32.8411,149.257370868,0.00954029657728
17.8300298212,0.000387141,66.6379377396,-30.0188606165,-0.572586562374,0.321245988216,74.6163999794,0.314845,0.734611979048,40.4699095783,0.314873227306,241,0.987691,-0.316533,0.531539898589,60.7765,0.321294,93.3153789913,21.4732823151,26.9906548552,0.18441241993,32.8754,97.7310178161,0.0099089389464
27.9235244357,0.000354787,52.1860988569,-22.2970694015,-0.43496033444,0.322924223262,80.6447365198,0.316379,0.94056581765,40.7348098234,0.316401213579,242,0.976385,-0.318322,0.562624012395,60.9,0.323006,96.7069549838,-21.7487872892,42.0896084615,0.267992351086,32.8856,131.977791104,0.00999184919248
13.2805089775,0.000358441,4.70246896496,-24.9323213608,-0.584015933811,0.321121346023,16.9638187569,0.314484,0.292067898658,14.4904084923,0.3144931661,243,0.986928,-0.316023,0.0123954018579,61.0589,0.321201,76.1089060543,-28.8671788948,23.5403861608,0.157290815506,32.8698,44.0731921219,0.0100004763242
28.2793493288,0.0003643,24.1563505176,-18.8732876892,-0.444144206323,0.32078435263,36.1123807564,0.313986,1.09241673987,23.1621254077,0.313996189964,244,0.977787,-0.315247,0.166995776795,61.1441,0.320877,82.5156974147,-15.792785866,25.3820387862,0.271792814099,32.9187,135.384503838,0.00996650303561
24.3561035789,0.000397886,52.5912641409,-11.320254635,-0.472169397245,0.319276161473,67.3027158408,0.312425,1.04263953975,35.5697284826,0.31246317985,245,0.965827,-0.313524,0.434057367045,61.3818,0.319289,97.9050181826,17.6271606856,22.0308851784,0.26231154061,32.9763,135.512894928,0.0105764127115
23.5523315015,0.000350714,53.3975396743,-16.5512781876,-0.505847131033,0.318947797895,54.0925958523,0.31195,0.971041752286,31.5844071962,0.311970221316,246,0.96673,-0.31286,0.336100464364,61.5078,0.319029,80.4191998456,32.1929256519,13.3840532381,0.237236870528,33.0114,121.065618154,0.00971697606595
32.7753490086,0.000341117,65.5262908013,-19.5641293196,-0.488021887819,0.318965542599,63.6003865125,0.311854,0.933695439982,35.0267682407,0.311870479835,247,0.981617,-0.313595,0.404946890808,61.5721,0.319013,99.6920184126,24.6591923783,22.8922298202,0.318069135074,33.056,125.851248525,0.00974711466908
30.9958405181,0.00034618,65.6496401854,-18.8806490496,-0.590157249703,0.318598555762,65.3402785115,0.311755,0.997930261436,36.0192049872,0.311769888133,248,0.983808,-0.313453,0.430489855279,61.7303,0.318661,97.8009274661,8.41233809776,29.8068517048,0.311070439604,33.0911,130.859310083,0.00979036842296
39.3463198786,0.000348227,57.2039682877,-48.5589761608,-0.837982741146,0.318642761829,47.1526976899,0.311865,0.95958104885,28.1842242676,0.311859758877,249,0.978107,-0.313556,0.253811526203,61.8209,0.318718,98.6874083517,1.25162584993,31.8384066927,0.400341583714,33.1017,121.844092129,0.0098497892446
30.6834629686,0.000378549,48.7065441241,-16.4865526616,-0.461990387929,0.316829775914,54.7220018497,0.309802,0.799231225181,31.2906116288,0.309825993523,250,0.976622,-0.311677,0.33597965496,61.9244,0.316884,104.279359845,-18.6550602108,34.378744578,0.291368054308,33.1082,110.710547929,0.00992672912878
33.2066608818,0.00035429,44.808394674,-15.1618082201,-0.354006698042,0.318734629139,64.5768258881,0.312119,0.942514988588,35.1347894273,0.312120084601,251,0.980268,-0.313982,0.423390735928,62.0656,0.318777,102.072946565,-28.9508917584,41.2494145842,0.316343735188,33.1656,134.011156947,0.00989632316085
30.5290123852,0.00040425,67.0424974839,-21.791702549,-0.54363295944,0.317103434329,70.3721922716,0.31,0.875553578232,37.2351888553,0.309995371059,252,0.983133,-0.311695,0.472704395667,62.1646,0.31716,91.5096615759,21.023338031,18.5878171872,0.283203461314,33.1965,121.154924218,0.0100757520953
23.7907323385,0.000366617,52.0847324969,-18.2137827145,-0.420726378763,0.316397897155,61.1920217754,0.309351,1.01980340867,34.9489301394,0.309372636345,253,0.989489,-0.311416,0.407149238703,62.2886,0.316431,100.348428474,-2.66314657529,37.2946409449,0.226828390111,33.2382,134.616850634,0.00998130223185
29.8308447997,0.000365372,64.8948612669,-11.8552209372,-0.361797737622,0.316692547328,70.3191844725,0.309777,1.26017719643,37.2201866779,0.309784012895,254,0.985047,-0.311625,0.480572664117,62.3836,0.316734,111.12622026,30.3508859993,23.4131498301,0.265806724332,33.2675,173.612511542,0.00990990779062
30.4140118157,0.000390029,54.7187718434,-15.8853514836,-0.442726389005,0.316939356827,61.0692065853,0.309927,0.944544184801,33.1203893387,0.309909075152,255,0.970614,-0.311378,0.387274134374,62.4918,0.317029,101.767276139,-23.6639027654,38.7295584755,0.292494563211,33.3097,125.749925885,0.0101287503091
39.1231699467,0.000387443,60.4610520227,-43.9990649353,-0.710267923355,0.316846030276,60.4976442483,0.310043,1.03163780674,33.1636802748,0.310078021874,256,0.971692,-0.311285,0.377113857158,62.5994,0.316878,91.8204764228,11.7517904321,23.8191728403,0.378583435124,33.3439,149.60917413,0.0104102015302
31.062859291,0.000376384,57.950634883,-14.5116611915,-0.410543811002,0.31638492104,68.2142255874,0.309556,0.930281312276,36.380938939,0.309564478005,257,0.975358,-0.31116,0.452562559697,62.7071,0.316458,88.0249819253,-4.28445262292,30.6150819058,0.291855456212,33.3652,137.130698252,0.00990992816236
29.6116619454,0.000378206,68.7849352839,-14.1799784237,-0.372988650302,0.316117606599,74.7209045879,0.309255,0.96088239962,38.6657862971,0.30926676825,258,0.964189,-0.311012,0.512347164941,62.8428,0.316157,120.418458046,6.00464848408,33.7059111157,0.276639686168,33.4306,145.62661325,0.0101727261057
37.7185477435,0.000374248,69.5648715075,-15.4319486016,-0.34892433795,0.316055847346,66.4332291237,0.309085,1.18433955238,34.751811002,0.309107356285,259,0.980794,-0.310185,0.430542682766,62.9322,0.316073,101.809399403,37.2157673848,24.4739406724,0.342434486475,33.459,153.48352272,0.00997131996934
34.1570809266,0.000321509,51.8799048104,-26.6351761015,-0.573658599854,0.315574758663,51.502806856,0.308672,0.837808444047,30.0623172434,0.308684088974,260,0.975079,-0.309892,0.300876259518,63.0639,0.315612,127.468300429,-21.1420532117,40.8872787515,0.329900841233,33.5217,116.118545883,0.00946544322643
26.2934749335,0.000329029,36.2422866895,-8.96024727933,-0.340138758235,0.314402612835,79.2598843086,0.307484,1.10741025333,39.2989994448,0.307487049531,261,0.986187,-0.308621,0.54580207279,63.1665,0.314492,92.1383665019,-7.55038127852,37.6168706039,0.241110659283,33.5282,136.859847508,0.00962449856083
29.1739437826,0.000353519,68.8552210027,-25.526625258,-0.482968779039,0.313187995914,77.0231395187,0.306127,0.770592200556,38.5049616397,0.306100345175,262,0.988684,-0.307636,0.529432976175,63.2376,0.313214,92.6610678448,14.7438383713,29.7595667577,0.279540744794,33.6064,118.489031663,0.00966880890577
30.456076211,0.000439168,64.2821845818,-25.4440797472,-0.504627821399,0.313428622382,78.0385508779,0.306257,0.934815860809,39.4450769331,0.306302036322,263,0.980983,-0.30828,0.535034499508,63.3212,0.313515,117.55450528,-12.4329581988,44.1982908676,0.289380705222,33.6385,126.955981627,0.01036459916
19.564804419,0.000349359,65.9646402485,-17.1322576903,-0.378108162099,0.314058276359,80.1957990354,0.307237,0.923810292839,40.4548310482,0.307225800484,264,0.989268,-0.309254,0.563787099427,63.4349,0.314068,85.5318598741,-9.36497952639,25.3590383823,0.183607634923,33.6802,134.690359608,0.00974308237855
39.5152218606,0.000368272,69.4928054493,-35.9375728476,-0.587495801218,0.314789640037,44.7768062862,0.307669,1.07455380294,26.465548791,0.307702801281,265,0.980445,-0.309137,0.230128619484,63.6125,0.314823,107.998880706,7.70657224389,30.9389995479,0.379756207471,33.691,150.360979329,0.0100783295983
27.4070134957,0.000393711,62.5538548332,-22.8215102525,-0.431871295164,0.313321824413,75.4605468146,0.306455,0.968824811218,37.802389499,0.306479439218,266,0.991132,-0.308633,0.50577801631,63.648,0.313331,95.5596646699,-16.1421809814,40.3296311242,0.263078522498,33.7397,136.295505138,0.00995321351539
33.9009088713,0.000339297,55.4180339328,-29.8745459049,-0.479303703587,0.313788944356,58.9685464199,0.307032,0.807937406571,32.419206216,0.307055817136,267,0.984983,-0.308677,0.369855446802,63.7146,0.313822,90.3622973072,-15.1929279478,31.0459509682,0.32150289575,33.7438,109.379904176,0.00970882599716
28.9554354272,0.00034378,55.9099679632,-16.475557708,-0.541602027266,0.312112464287,65.3461226406,0.305366,0.796069421554,35.9354001638,0.305396190946,268,0.981028,-0.30658,0.431167923069,63.8223,0.312076,121.177786022,-8.95619449294,38.995493677,0.287730623868,33.7542,110.071928829,0.00986140559098
35.5645467148,0.000311493,56.3634027723,-51.2690613369,-0.818279659023,0.31269124388,61.8999783021,0.305878,0.809186211123,33.2836403764,0.305872388669,269,0.979301,-0.307225,0.39251563079,63.9171,0.312723,115.040972617,-0.357206448724,36.0496265237,0.348120454405,33.7833,110.099238935,0.00956900787584
