AverageEsReturn,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,MinEsReturn,AverageAbsQ,AverageQ,MinReturn,AverageQLoss,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAction,AverageY,Iteration
2920.18755504,153.765700082,1148.3973421,2.39671070895,126,2920.18755504,153.739,153.739,-85.9779546831,34.5613,58.0647,-155.583,2920.18755504,0.0,48.5522,871.291096519,2829.30828701,210.303717216,0.933073,153.765463869,126
3012.73591205,157.522659063,2862.73553201,2.5089931825,127,3012.73591205,157.507,157.507,258.503306272,41.7885,58.2938,-159.321,3012.73591205,0.0,48.7376,1386.31276608,4586.64426736,297.903603966,0.961891,157.522443836,127
2733.02001886,158.197003527,4250.74446441,2.52464230454,128,2733.02001886,158.171,158.171,4070.27951246,42.1093,58.6103,-160.025,2733.02001886,0.0,48.955,108.546998645,4475.13482136,339.850314786,0.976683,158.196642711,128
2945.45462232,160.55219911,4095.22328118,2.5269276229,129,2945.45462232,160.528,160.528,3956.07015064,37.7943,58.8589,-162.469,2945.45462232,0.0,49.1629,95.1896314413,4334.15386477,332.136196157,0.980299,160.552006822,129
3092.96208543,161.788521771,3434.58637841,2.50324094426,130,3092.96208543,161.768,161.768,3274.40755591,38.0011,59.1049,-163.64,3092.96208543,0.0,49.3726,92.0628492016,3570.57857383,279.94645164,0.977991,161.788367025,130
2564.52753733,165.819069738,1771.59126691,2.55576026256,131,2564.52753733,165.799,165.799,646.880532226,37.9661,59.4088,-167.651,2564.52753733,0.0,49.5662,893.278466347,3428.30849796,268.441296671,0.946299,165.81869615,131
2870.99546589,165.783967247,3186.94348539,2.56417221191,132,2870.99546589,165.757,165.757,3074.18775368,43.3731,59.6324,-167.746,2870.99546589,0.0,49.8432,64.8887065248,3296.69673874,255.176815179,0.962287,165.783386743,132
1064.09447078,168.296007404,3888.73273213,2.50644666604,133,1064.09447078,168.272,168.272,3428.54273531,39.4704,59.7942,-170.25,1064.09447078,0.0,49.9963,328.097488305,4567.87653531,303.635186044,0.972876,168.295720382,133
2780.8113458,170.250419304,3363.56650175,2.63764673509,134,2780.8113458,170.234,170.234,1245.5417185,48.3255,59.9924,-172.201,2780.8113458,0.0,50.2074,733.388727176,3894.07393273,257.721710136,0.966887,170.249983729,134
2867.898889,172.022901037,3151.67721887,2.48282000633,135,2867.898889,172.0,172.0,791.678078526,36.2677,60.2558,-173.878,2867.898889,0.0,50.3618,879.486153828,4178.04538977,287.180540277,0.967854,172.022675219,135
2670.78508505,174.237695486,2775.97508475,2.67806167367,136,2670.78508505,174.212,174.212,1725.91820891,52.3059,60.5299,-176.131,2670.78508505,0.0,50.554,701.741831452,3666.32921616,273.0209887,0.964115,174.237507325,136
2832.99341129,175.910314595,4194.07318513,2.54264471094,137,2832.99341129,175.892,175.892,1834.9943855,43.3569,60.7687,-177.757,2832.99341129,0.0,50.7535,790.771872951,4541.34521019,354.908277322,0.978197,175.909849114,137
3039.65297456,177.308960515,3540.7829688,2.51735584162,138,3039.65297456,177.283,177.283,3214.32542423,40.0392,61.007,-179.228,3039.65297456,0.0,50.9481,218.485555837,3931.73539721,278.290006921,0.967096,177.308604185,138
2959.2134892,180.07101726,3787.29737725,2.66485059005,139,2959.2134892,180.038,180.038,3678.69672448,52.5037,61.1995,-182.015,2959.2134892,0.0,51.1127,64.8308171609,3908.55048468,297.349160838,0.959082,180.070772569,139
2420.9982521,181.634235723,3177.59868136,2.64038111186,140,2420.9982521,181.621,181.621,2970.81326474,46.4493,61.4361,-183.517,2420.9982521,0.0,51.3289,111.841377017,3408.04184805,263.342061212,0.973142,181.633668511,140
2700.98974932,182.82516849,2849.710681,2.66971820242,141,2700.98974932,182.798,182.798,1056.11282163,52.8421,61.6804,-184.737,2700.98974932,0.0,51.502,830.86294405,3818.88079774,288.473980422,0.963745,182.825024395,141
2745.13372061,184.991524137,4049.44428184,2.39422227214,142,2745.13372061,184.978,184.978,1215.92318044,40.2852,61.8799,-186.916,2745.13372061,0.0,51.7178,967.203913703,4701.41889355,339.205056712,0.977214,184.991251393,142
2935.0949985,188.178062592,3339.07882258,2.68359767169,143,2935.0949985,188.153,188.153,3024.36670349,51.7425,62.217,-190.093,2935.0949985,0.0,51.8958,180.185268886,3640.31418055,255.29794094,0.983227,188.177690832,143
2986.01581539,189.280640021,3783.37567579,2.58494563583,144,2986.01581539,189.261,189.261,3544.32638264,50.57,62.4481,-191.146,2986.01581539,0.0,51.9861,250.038870676,4309.19988317,319.438969229,0.979018,189.280516573,144
2704.54711086,190.021340149,1947.51662496,2.66744797184,145,2704.54711086,189.995,189.995,720.651602288,56.4306,62.7183,-191.901,2704.54711086,0.0,52.175,1022.92561328,3713.15680172,304.044209931,0.959134,190.02124808,145
2705.96888124,192.43447801,3531.12399245,2.53760338441,146,2705.96888124,192.417,192.417,721.756855655,40.8703,62.9301,-194.274,2705.96888124,0.0,52.4438,1110.93194633,4359.17668244,309.570088153,0.971089,192.434176632,146
2397.25911648,194.642297055,3568.63167376,2.66702749077,147,2397.25911648,194.612,194.612,1463.01334963,49.2105,63.1642,-196.515,2397.25911648,0.0,52.6607,1049.09755435,4261.84228453,335.820552935,0.975161,194.642095605,147
2865.04566456,196.446503218,1342.89865436,2.64220907489,148,2865.04566456,196.433,196.433,458.382716472,47.0219,63.3897,-198.374,2865.04566456,0.0,52.8262,913.392731193,3157.4990389,228.535424347,0.964247,196.446034924,148
2782.99399069,198.098175711,2998.90331236,2.8981239553,149,2782.99399069,198.073,198.073,1148.52288928,69.0563,63.6456,-200.078,2782.99399069,0.0,53.0601,1162.88322923,4601.80373112,336.178617315,0.964972,198.097765336,149
2987.5743647,199.564717203,2459.16431917,2.7137468188,150,2987.5743647,199.545,199.545,747.593014527,57.1275,63.8729,-201.503,2987.5743647,0.0,53.2434,1184.08776417,4185.10873798,298.964313004,0.966679,199.564502619,150
876.629547156,200.871654118,3596.65071155,2.79933491442,151,876.629547156,200.844,200.844,1596.65798633,66.6465,64.0718,-202.739,876.629547156,0.0,53.3971,1014.42205616,4427.28867323,331.393480514,0.972025,200.871496582,151
2870.88046061,203.746469786,4192.27050567,2.73700313329,152,2870.88046061,203.723,203.723,4068.5254881,59.9929,64.2926,-205.629,2870.88046061,0.0,53.5762,79.448413444,4357.92785354,335.788471515,0.980328,203.746216546,152
2709.37103367,203.49718522,3146.6031363,2.89611697844,153,2709.37103367,203.484,203.484,1044.04783265,72.8177,64.5532,-205.459,2709.37103367,0.0,53.7532,1001.40154156,4167.27799832,321.945167978,0.967377,203.496942444,153
1143.84547425,203.256467211,2948.1215204,2.50017887692,154,1143.84547425,203.233,203.233,707.099453212,38.8497,64.7456,-205.248,1143.84547425,0.0,53.9201,1345.56485117,4439.68819548,316.070172038,0.972484,203.256171627,154
762.012463688,205.511888669,2708.12346177,2.70613076001,155,762.012463688,205.495,205.495,1374.38647125,52.6849,64.9926,-207.417,762.012463688,0.0,54.0364,890.204608915,3763.60670267,311.04769551,0.968711,205.511769136,155
1985.19816954,207.123006096,3937.08356781,2.91358161282,156,1985.19816954,207.095,207.095,3741.01572789,69.6157,65.2312,-209.06,1985.19816954,0.0,54.2197,104.186030779,4090.34049344,310.77266023,0.981184,207.122695693,156
2462.61685728,209.112594174,3922.65492142,2.88333079229,157,2462.61685728,209.087,209.087,2964.53819137,75.2213,65.4348,-211.013,2462.61685728,0.0,54.4813,400.83409457,4326.64347526,333.69105305,0.977049,209.112232512,157
2736.47601768,211.075339841,3976.88452734,2.78684640547,158,2736.47601768,211.045,211.045,3665.55375758,57.6411,65.6997,-212.974,2736.47601768,0.0,54.6666,205.563277646,4314.37968364,318.682198827,0.978574,211.075022896,158
2824.1497113,212.159608372,2926.4522107,2.8707560516,159,2824.1497113,212.146,212.146,686.008195528,66.5093,65.98,-214.052,2824.1497113,0.0,54.8451,1476.87208878,4265.0671599,302.844856235,0.968584,212.159351364,159
3247.3655636,214.196175438,3747.62669736,2.73548153167,160,3247.3655636,214.184,214.184,1797.15682462,57.6446,66.125,-216.12,3247.3655636,0.0,55.0065,763.215712857,4353.5241802,319.872690441,0.977428,214.196075452,160
2800.15354898,214.679944866,4039.7536627,2.82124265019,161,2800.15354898,214.651,214.651,3816.2287535,58.2131,66.3325,-216.529,2800.15354898,0.0,55.1726,146.150428903,4265.29460994,325.472817136,0.98033,214.679648743,161
2393.8747159,217.317794037,2513.91357261,2.64111419726,162,2393.8747159,217.303,217.303,354.101840849,54.7489,66.5083,-219.12,2393.8747159,0.0,55.3469,1597.50616036,4284.94217329,298.055527895,0.967158,217.317393915,162
2511.18985678,217.053523325,3301.47952341,3.07862552135,163,2511.18985678,217.028,217.028,1591.20686979,92.3309,66.7425,-218.891,2511.18985678,0.0,55.5252,1131.94933935,4421.95604242,326.469210706,0.974226,217.053232534,163
2883.57949844,219.349061974,3991.35592351,2.66602649203,164,2883.57949844,219.327,219.327,3795.05749324,52.7324,66.8935,-221.14,2883.57949844,0.0,55.7154,100.165565487,4162.03067101,320.252305299,0.980979,219.348946794,164
3028.26240856,220.586940269,3662.5898902,2.99488263651,165,3028.26240856,220.57,220.57,1044.18515433,83.6137,67.124,-222.44,3028.26240856,0.0,55.8999,1049.7498117,4389.90675956,345.580727142,0.975539,220.586748417,165
2581.01511515,222.141314321,3688.12125234,3.03117921233,166,2581.01511515,222.106,222.106,3517.86058403,85.3712,67.3212,-224.005,2581.01511515,0.0,56.0373,82.3031762653,3820.59201144,300.677466842,0.979039,222.141227288,166
2976.26276056,225.188447372,3595.43732621,2.91427533044,167,2976.26276056,225.169,225.169,3379.51329947,76.518,67.5235,-226.933,2976.26276056,0.0,56.1836,127.457876601,3842.07013348,298.73551688,0.978628,225.188292813,167
2630.85525836,225.983143273,3950.03765926,2.94154277271,168,2630.85525836,225.951,225.951,3762.88336432,84.0512,67.7256,-227.75,2630.85525836,0.0,56.3193,149.112466268,4234.39051186,309.258273125,0.978015,225.982930182,168
2597.90907038,227.367421511,4131.50391825,2.65398388121,169,2597.90907038,227.358,227.358,3953.31718027,51.3977,67.9223,-229.184,2597.90907038,0.0,56.5048,156.670136584,4424.98147571,332.688972059,0.981107,227.366934081,169
2976.60683211,227.821485072,4203.62240096,2.97589872418,170,2976.60683211,227.797,227.797,3984.69749778,75.0825,68.1372,-229.613,2976.60683211,0.0,56.7375,119.522478872,4392.66077147,352.37701639,0.987261,227.821341277,170
2946.48473203,229.17966016,2335.84162513,3.01055864499,171,2946.48473203,229.158,229.158,390.995102252,79.3617,68.3057,-230.948,2946.48473203,0.0,56.8996,1198.34942645,3934.90130899,278.625523923,0.97625,229.179466845,171
2538.70059609,230.715399274,3766.23992743,2.75573170954,172,2538.70059609,230.705,230.705,1264.31836502,54.6071,68.4753,-232.576,2538.70059609,0.0,57.0487,1092.55494417,4628.98420904,346.038094713,0.981945,230.715198728,172
2985.55145046,232.572582034,3862.74911186,2.99216968987,173,2985.55145046,232.546,232.546,3572.03805424,76.156,68.7127,-234.329,2985.55145046,0.0,57.2252,113.27044296,3978.04742055,319.132312068,0.978794,232.572428823,173
2895.33096077,234.431168589,2870.00729044,2.8342130985,174,2895.33096077,234.412,234.412,135.463800959,62.0801,68.882,-236.174,2895.33096077,0.0,57.3722,1218.8615431,3900.50425179,284.011292461,0.974364,234.430851823,174
2682.45330054,234.825431455,3524.88634965,3.05974692952,175,2682.45330054,234.798,234.798,1046.27769962,92.6721,69.0503,-236.705,2682.45330054,0.0,57.5026,1176.15966581,4419.02163203,310.197064437,0.979903,234.825242475,175
2717.72286896,235.887425777,4450.45364761,2.75995576303,176,2717.72286896,235.871,235.871,3149.20578352,58.2391,69.213,-237.736,2717.72286896,0.0,57.6381,450.565131101,4789.63175603,356.73905256,0.985376,235.887148793,176
2432.92254963,236.847190147,3930.61009046,2.89569110699,177,2432.92254963,236.824,236.824,3840.23257788,70.7863,69.4342,-238.663,2432.92254963,0.0,57.7793,67.6861455838,4038.45444164,326.726611569,0.98208,236.846581634,177
2744.28838113,238.673075582,4328.74412381,3.0040729971,178,2744.28838113,238.657,238.657,3958.49549294,77.2646,69.7428,-240.556,2744.28838113,0.0,57.9155,192.048633379,4607.68716817,331.226106712,0.987498,238.672788977,178
3103.11616949,240.161455363,3511.73858006,2.9408731377,179,3103.11616949,240.135,240.135,1546.71543294,72.3433,69.9691,-242.048,3103.11616949,0.0,58.0818,1022.79723613,4613.44301744,330.20162283,0.980409,240.161173859,179
2996.60635802,241.110376793,3547.06438733,2.88788181983,180,2996.60635802,241.094,241.094,1101.97847486,68.892,70.1486,-242.993,2996.60635802,0.0,58.2405,826.672912952,4061.91059417,273.525794351,0.98058,241.110055803,180
3011.2517974,242.593383846,3895.58156853,3.06226199371,181,3011.2517974,242.57,242.57,2777.72177601,79.4183,70.3375,-244.466,3011.2517974,0.0,58.3785,392.630108503,4227.75371919,322.827821171,0.984466,242.593094179,181
2863.67681984,244.985918857,3208.77827258,2.98495054842,182,2863.67681984,244.966,244.966,2947.54204348,76.3772,70.5079,-246.846,2863.67681984,0.0,58.5316,154.637240076,3383.34499808,255.603194237,0.984254,244.98580102,182
2841.99897321,245.605545832,3931.87602359,2.85419286277,183,2841.99897321,245.595,245.595,3821.61850673,67.6159,70.6545,-247.415,2841.99897321,0.0,58.7978,87.2256414043,4135.86807816,300.004666797,0.984081,245.605251914,183
2929.22473415,247.499137762,3887.83067474,3.25097587487,184,2929.22473415,247.469,247.469,2019.76185661,93.1462,70.9021,-249.38,2929.22473415,0.0,58.9176,682.520947185,4349.4410633,332.541952581,0.983373,247.498869611,184
2775.23407595,249.15275949,3980.59008312,3.07002831288,185,2775.23407595,249.13,249.13,3108.38564454,87.3069,71.0733,-251.152,2775.23407595,0.0,59.0606,429.530841829,4431.39156963,334.383486121,0.98702,249.152493482,185
3095.77507081,250.301169804,4030.93172502,3.1820044281,186,3095.77507081,250.278,250.278,3532.10126859,99.0905,71.3041,-252.199,3095.77507081,0.0,59.2034,208.446095059,4246.7265661,336.572530055,0.983099,250.30086427,186
2886.83162845,251.014889623,4507.20350177,2.96862048685,187,2886.83162845,251.01,251.01,4216.85783524,84.6989,71.551,-253.059,2886.83162845,0.0,59.3665,157.788378285,4702.42862775,369.172713695,0.985761,251.014691782,187
3031.74920412,252.72902881,4413.15139698,2.99933392713,188,3031.74920412,252.696,252.696,4203.09172083,76.1511,71.7508,-254.673,3031.74920412,0.0,59.5227,135.436638465,4636.04526973,353.051331222,0.987223,252.728833033,188
3089.70322813,255.016390384,4178.76449587,2.91709311066,189,3089.70322813,254.998,254.998,2845.012412,66.9516,71.9087,-256.924,3089.70322813,0.0,59.6572,472.656058401,4637.8109576,344.939274878,0.986041,255.016139499,189
2966.4585104,255.762800004,4033.85934858,3.38552205318,190,2966.4585104,255.745,255.745,3594.96055163,119.489,72.1417,-257.626,2966.4585104,0.0,59.763,228.210847284,4348.64970721,322.955825332,0.98834,255.762630301,190
3125.4593713,257.172801865,3990.41532056,3.13319292034,191,3125.4593713,257.146,257.146,707.045177392,93.1345,72.3057,-259.064,3125.4593713,0.0,59.8773,1123.01338513,4730.99320708,341.895734426,0.986655,257.172599576,191
2740.94484624,258.840136074,4380.89234191,3.28042600764,192,2740.94484624,258.81,258.81,4148.58025928,109.883,72.488,-260.888,2740.94484624,0.0,60.0534,163.905594192,4692.98916093,351.17600138,0.98568,258.839935291,192
3169.76029864,258.937753848,3539.37647134,2.91458123951,193,3169.76029864,258.922,258.922,681.324629059,70.7408,72.6777,-260.831,3169.76029864,0.0,60.1824,1227.81246727,4632.33732812,304.396046812,0.984421,258.937614545,193
2740.98976049,260.45314602,3674.03699999,3.20424903292,194,2740.98976049,260.436,260.436,1484.3204464,102.428,72.8916,-262.394,2740.98976049,0.0,60.288,1130.7564864,4765.53416214,348.034019844,0.984376,260.452832278,194
2804.29598967,262.528276201,3247.69426907,3.12254951188,195,2804.29598967,262.502,262.502,1333.08964518,93.0955,73.0623,-264.383,2804.29598967,0.0,60.4527,929.041479882,4167.49235717,323.133447573,0.979902,262.52798366,195
2517.33782604,261.885623287,4141.80229428,2.97721395229,196,2517.33782604,261.876,261.876,2958.52360844,76.8893,73.2589,-263.868,2517.33782604,0.0,60.553,450.349738543,4606.33568754,343.062625996,0.987754,261.885291302,196
2711.9391068,263.88236234,2872.1323338,3.48715210669,197,2711.9391068,263.862,263.862,396.869607534,139.11,73.5013,-265.833,2711.9391068,0.0,60.6833,1660.07883108,4468.56316396,285.792846956,0.9805,263.881960331,197
2596.05872266,265.738974713,4210.09662362,3.03448392864,198,2596.05872266,265.718,265.718,3817.06044744,78.7309,73.7221,-267.537,2596.05872266,0.0,60.7771,190.116988823,4475.51863852,341.712442767,0.986626,265.738804196,198
2884.29877776,266.906939501,4224.83489909,3.39342295043,199,2884.29877776,266.875,266.875,2784.5864388,115.467,73.8997,-268.775,2884.29877776,0.0,60.9494,516.659283765,4593.73796955,352.799172428,0.987574,266.906746638,199
2973.44395306,266.94916685,4235.91087045,3.07755005851,200,2973.44395306,266.928,266.928,770.048284451,81.6329,74.1142,-268.817,2973.44395306,0.0,61.114,1160.01060323,4784.81913612,368.391825724,0.989507,266.948789944,200
2424.87235919,268.961273303,3257.60094706,2.97283128426,201,2424.87235919,268.948,268.948,136.111466827,72.1379,74.2775,-270.93,2424.87235919,0.0,61.2895,1322.02243986,4240.9803806,312.365880114,0.980179,268.961026625,201
2919.5593271,269.032784434,3688.75901896,2.93652233183,202,2919.5593271,269.015,269.015,2311.57354763,66.4348,74.4548,-270.925,2919.5593271,0.0,61.4618,529.370644247,4161.9649558,308.740698272,0.983918,269.032715921,202
3104.78746616,272.053369928,3967.60003153,3.22599560261,203,3104.78746616,272.035,272.035,3801.56560723,86.7935,74.5836,-273.877,3104.78746616,0.0,61.6431,79.0557930731,4089.08127587,316.628102974,0.98643,272.053139692,203
2940.96138643,271.684458243,3900.51941936,3.29516482185,204,2940.96138643,271.67,271.67,2401.76694597,107.097,74.7269,-273.531,2940.96138643,0.0,61.777,585.864322942,4257.38087685,327.558570933,0.986715,271.684027515,204
3036.90627115,273.005018266,3697.49882887,3.2487350267,205,3036.90627115,272.98,272.98,152.70440307,102.822,74.8928,-274.801,3036.90627115,0.0,61.9879,1190.8149441,4261.7520222,307.025379351,0.98357,273.004838389,205
3041.21551426,273.015574094,4357.54706616,3.28426410716,206,3041.21551426,273.001,273.001,3041.46298978,110.963,75.0728,-274.971,3041.21551426,0.0,62.131,476.323364574,4782.03598627,344.631717165,0.988462,273.015263064,206
2866.82425518,274.780647775,4046.43661997,3.12569598749,207,2866.82425518,274.755,274.755,2619.232569,95.6865,75.2992,-276.64,2866.82425518,0.0,62.2462,582.821731819,4634.33994917,314.065035195,0.98501,274.780540321,207
3192.51378461,276.493855118,3932.08275824,3.19029955572,208,3192.51378461,276.479,276.479,2433.04123085,101.36,75.4256,-278.424,3192.51378461,0.0,62.4336,648.423023401,4499.89970179,336.773936944,0.986748,276.493820229,208
3001.59168261,277.315429779,3652.33533709,3.02508632225,209,3001.59168261,277.294,277.294,2164.08371236,76.9365,75.5818,-279.204,3001.59168261,0.0,62.5153,884.102670017,4534.44481063,324.696857818,0.986751,277.315166398,209
2674.47442168,278.365909307,3856.50118174,2.95565447891,210,2674.47442168,278.348,278.348,2206.60774991,76.8669,75.7205,-280.256,2674.47442168,0.0,62.6504,603.567504783,4292.25214968,332.373173569,0.9849,278.365774121,210
3097.87881575,280.167443748,4229.87621608,3.25853968302,211,3097.87881575,280.148,280.148,1426.72159182,103.337,75.8331,-282.087,3097.87881575,0.0,62.7429,942.959422874,4664.68884384,339.250976728,0.987956,280.167224994,211
2705.39525331,280.74428762,4303.358521,3.13457167749,212,2705.39525331,280.723,280.723,4107.01571603,91.1163,76.0108,-282.565,2705.39525331,0.0,62.9436,112.324458671,4492.53482189,336.482402993,0.987512,280.744057639,212
2970.36708962,281.424976355,4440.89727769,3.28182565822,213,2970.36708962,281.408,281.408,4243.29351247,111.522,76.1746,-283.365,2970.36708962,0.0,63.0484,112.506470645,4640.90588539,335.290916731,0.987712,281.424702088,213
2951.70016685,282.175506795,4035.94096355,3.24053682905,214,2951.70016685,282.16,282.16,3801.39857915,106.487,76.2688,-284.087,2951.70016685,0.0,63.2085,131.56206071,4179.75477736,315.066725538,0.985657,282.175320045,214
2977.69702409,283.116748589,3772.54263783,3.21170718933,215,2977.69702409,283.103,283.103,1350.41495345,104.062,76.4359,-285.072,2977.69702409,0.0,63.2878,819.985204971,4323.15585969,330.96451293,0.985347,283.116525997,215
2503.26991557,286.294064283,4203.39368795,3.1662826737,216,2503.26991557,286.267,286.267,1952.70453406,100.129,76.6493,-288.309,2503.26991557,0.0,63.4406,809.72106676,4655.46704755,352.153653796,0.991111,286.293917286,216
2959.71368446,286.121920272,3748.46079942,2.88929319946,217,2959.71368446,286.105,286.105,1963.32687878,67.211,76.8014,-288.058,2959.71368446,0.0,63.6635,865.891918707,4351.26096908,335.730039558,0.987687,286.121745258,217
3074.13484463,287.095013637,4256.86768027,3.18842563322,218,3074.13484463,287.08,287.08,4062.42845896,98.471,76.9967,-288.986,3074.13484463,0.0,63.8373,112.51177886,4395.23300747,338.953626053,0.987532,287.094800196,218
1146.27108509,288.031650714,3011.16964713,3.49530275007,219,1146.27108509,288.011,288.011,1038.02626284,129.902,77.2124,-289.984,1146.27108509,0.0,63.9699,1040.84254294,4195.42325763,280.50436406,0.986143,288.031433699,219
2978.90744387,289.155332571,4278.03469523,3.01458575951,220,2978.90744387,289.142,289.142,2690.48150449,79.9618,77.3589,-291.101,2978.90744387,0.0,64.0798,605.171195111,4986.1300876,347.385039369,0.990358,289.155101852,220
3262.11248125,290.7489703,4238.50417789,3.25902425792,221,3262.11248125,290.721,290.721,803.509772494,94.3133,77.5244,-292.775,3262.11248125,0.0,64.2531,1171.41082066,4906.24038337,357.698279789,0.986262,290.748706865,221
3220.33657757,290.138936559,4635.73041422,3.19258547535,222,3220.33657757,290.119,290.119,4438.22046846,93.6975,77.665,-292.205,3220.33657757,0.0,64.3458,136.845817538,4852.36685008,357.062081186,0.990935,290.138789063,222
3101.24590423,291.271711445,3291.09217815,3.31408394276,223,3101.24590423,291.256,291.256,1063.65949742,116.64,77.893,-293.219,3101.24590423,0.0,64.4049,1235.66703074,4500.86544633,324.600268636,0.987621,291.27150553,223
2888.25220746,293.601579623,3781.66083487,3.06801262382,224,2888.25220746,293.581,293.581,529.220822875,78.2915,78.0912,-295.581,2888.25220746,0.0,64.5765,1344.72514401,4925.11703113,319.534516288,0.988036,293.601432184,224
2958.2432542,293.700180957,4687.24786325,3.30781343196,225,2958.2432542,293.68,293.68,4543.25216378,114.136,78.2409,-295.668,2958.2432542,0.0,64.6542,90.2771921833,4850.99078879,350.07062721,0.988424,293.699961624,225
3158.15441246,292.757071409,3701.67551595,3.61613218694,226,3158.15441246,292.737,292.737,3420.87391034,160.378,78.3689,-294.781,3158.15441246,0.0,64.7336,123.291953372,3902.00479504,294.561169427,0.987902,292.756912943,226
2873.06807426,295.564728155,4014.86942622,3.28498799985,227,2873.06807426,295.558,295.558,3835.15407734,119.865,78.5244,-297.554,2873.06807426,0.0,64.8583,108.307062893,4160.92552052,312.506463109,0.984622,295.564665831,227
3062.5460616,297.117275952,4218.07737268,3.13732684912,228,3062.5460616,297.101,297.101,3518.90736453,95.8639,78.7429,-299.07,3062.5460616,0.0,65.0091,378.005875104,4749.65876882,353.175512732,0.983181,297.117148042,228
3033.86174434,297.403540965,4130.53656665,3.25605504007,229,3033.86174434,297.385,297.385,3405.13442756,108.951,78.8665,-299.27,3033.86174434,0.0,65.1736,320.721023945,4609.78801917,325.465255217,0.985993,297.403267479,229
3301.80699256,298.95449613,4383.72550221,3.24785586393,230,3301.80699256,298.929,298.929,3975.87701738,105.31,79.0349,-300.738,3301.80699256,0.0,65.367,303.570987707,4830.72688059,353.085069487,0.988986,298.954406207,230
2980.01106674,300.139470959,3187.37461902,3.30996717549,231,2980.01106674,300.104,300.104,2676.34638469,117.388,79.1592,-302.016,2980.01106674,0.0,65.4206,318.00261484,3805.14879729,285.864202764,0.983088,300.139391932,231
2924.05932326,301.619061475,4422.90452971,3.23717624963,232,2924.05932326,301.615,301.615,4064.17358289,111.735,79.3574,-303.588,2924.05932326,0.0,65.5072,228.327041064,4741.5068828,341.117624465,0.989556,301.618883528,232
614.254322542,299.942524178,4723.62120038,3.25498709799,233,614.254322542,299.914,299.914,4446.99540285,108.806,79.5555,-301.998,614.254322542,0.0,65.6096,185.752018048,5032.40595067,380.120071082,0.986366,299.942197289,233
3183.80740232,302.897748025,4563.43210524,3.23752004345,234,3183.80740232,302.883,302.883,4419.89941777,105.416,79.6681,-305.035,3183.80740232,0.0,65.7925,134.660765657,4853.02682625,365.066930732,0.989354,302.897550577,234
3282.98199036,303.30653912,3947.3531371,3.36286102022,235,3282.98199036,303.287,303.287,490.832515341,116.143,79.7711,-305.32,3282.98199036,0.0,65.9378,1443.74980036,4806.36682916,360.631281262,0.986509,303.306143478,235
2756.21680084,304.282085764,4290.4561243,3.25130415219,236,2756.21680084,304.259,304.259,4076.34653115,106.634,79.929,-306.261,2756.21680084,0.0,65.9978,105.647518663,4450.509668,347.039214199,0.987222,304.281994868,236
3043.16519776,304.435634891,3531.3278117,3.33773219681,237,3043.16519776,304.436,304.436,1491.30756997,118.108,80.11,-306.542,3043.16519776,0.0,66.1287,1190.9000103,4747.15162101,318.580288434,0.983508,304.435519179,237
2564.11757603,305.965904216,4341.42322324,3.46204252171,238,2564.11757603,305.926,305.926,3989.21269515,131.856,80.26,-307.992,2564.11757603,0.0,66.288,172.528108047,4530.61891026,360.281228086,0.982094,305.965644598,238
3026.55765735,306.251633988,4772.90083631,3.45496398227,239,3026.55765735,306.232,306.232,4572.41477605,147.576,80.4321,-308.424,3026.55765735,0.0,66.3724,102.490375781,4905.14841024,379.36587115,0.983367,306.251256965,239
3404.29163106,307.953772751,4277.84539039,3.55600692641,240,3404.29163106,307.927,307.927,3969.36880141,157.818,80.6692,-310.094,3404.29163106,0.0,66.4722,184.931286908,4610.18453185,328.81405492,0.981139,307.953574332,240
3141.72514165,308.30745405,4144.86126322,3.45009768877,241,3141.72514165,308.293,308.293,2581.22641313,130.152,80.8331,-310.404,3141.72514165,0.0,66.6048,550.924750749,4581.02988058,330.456748147,0.981055,308.307443758,241
2980.38079894,309.919781384,3663.94054038,3.4569462482,242,2980.38079894,309.885,309.885,638.992270512,142.783,81.0033,-312.029,2980.38079894,0.0,66.7151,1383.42111649,4603.03317219,339.187817217,0.983363,309.919453346,242
3203.27451131,311.534338365,4225.86127609,3.46472568538,243,3203.27451131,311.511,311.511,3311.08062006,143.389,81.1654,-313.65,3203.27451131,0.0,66.8773,433.550613137,4824.2705093,364.429863936,0.983842,311.534315676,243
2963.44027178,312.121169791,4478.02169656,3.35460320476,244,2963.44027178,312.107,312.107,2871.450739,125.218,81.2773,-314.239,2963.44027178,0.0,67.0223,539.182132966,4786.67472864,377.084718788,0.988325,312.120937498,244
2874.59235023,313.909589639,3855.32175782,3.42763308435,245,2874.59235023,313.885,313.885,3741.52888139,125.76,81.3634,-315.936,2874.59235023,0.0,67.1202,94.5228783017,4035.07406432,300.373494456,0.98922,313.909355809,245
2943.91445668,314.732679946,4471.76087665,3.33744155631,246,2943.91445668,314.71,314.71,3034.22026361,123.021,81.5442,-316.869,2943.91445668,0.0,67.3764,523.530014217,4982.99452088,382.40272655,0.980505,314.732423369,246
