MaxReturn,StdForwardProgress,AverageAbsY,MinEsReturn,AverageQLoss,MinForwardProgress,MaxForwardProgress,AverageAbsQ,AverageAction,StdReturn,AverageForwardProgress,MinReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageEsReturn,MaxEsReturn,AverageReturn,AverageAbsQYDiff,AverageQ,Epoch
523.936846123,0.292970813746,6.00497655931,440.25880621,0.0310615,5.45126210725,6.65493564386,6.00467,0.97571,29.0125973419,5.97162732996,405.233689705,7.67039515316,-6.05852,68.2055943914,6.00450041682,33.1039,62.1194,447.929201363,455.599596516,455.972558063,0.106661953773,6.00428,191
501.172490693,0.263053974214,6.05512889927,408.961224115,0.0298337,5.52872260432,6.44920787058,6.05516,0.974418,25.9265723045,5.96791579449,411.591018852,37.600457626,-6.10917,65.2805085552,6.05429013018,33.1532,62.2909,446.561681742,484.162139368,454.679409124,0.106251238956,6.05434,192
531.948957448,0.287930718207,6.09807291196,446.584726819,0.0307526,5.47507577845,6.73766410273,6.09771,0.9785,28.5597910389,6.02560041466,406.074543047,15.6072965145,-6.14805,65.7402114691,6.09769242968,33.2496,62.4397,462.192023334,477.799319848,460.192010147,0.106749387222,6.09736,193
519.571223625,0.233878110272,6.14807615585,461.431980475,0.0291937,5.67173271473,6.64630941277,6.14819,0.983286,23.227892559,6.08045268168,424.84576685,3.87833939723,-6.19051,70.6120962702,6.14741579506,33.3223,62.607,465.310319872,469.188659269,465.835770998,0.104283026542,6.14757,194
582.382982013,0.396914763222,6.18055408649,487.139760968,0.0290031,5.61214917045,7.24375920128,6.18026,0.982742,39.7544720492,6.27828958977,419.253196783,9.3732524039,-6.22709,72.7561143788,6.17977609161,33.3923,62.7854,496.513013372,505.886265775,485.211295476,0.104341390373,6.17954,195
505.029496907,0.201502199907,6.22698134977,396.701176437,0.0278089,5.87716419356,6.4749423335,6.22691,0.981379,20.0609327542,6.1640098903,444.753844877,46.8222021466,-6.26977,72.6296930165,6.22663025804,33.4409,62.8979,443.523378583,490.34558073,473.032750755,0.102480630142,6.22654,196
568.320737916,0.240200776536,6.25061612058,507.089429191,0.0287498,6.2589742974,7.12771242327,6.25047,0.983831,23.3784680994,6.58635154888,484.362712799,13.7645821633,-6.29494,76.7698032704,6.25007611807,33.5055,63.0872,520.854011354,534.618593518,515.325904393,0.104236754193,6.24999,197
551.772751464,0.294887808157,6.28119659541,487.607021717,0.0299765,5.73482061693,6.94532564109,6.28106,0.982801,29.5678588265,6.24606684601,429.744579192,23.4150748636,-6.32218,72.4932571763,6.28060615919,33.5746,63.207,511.022096581,534.437171444,481.418766031,0.105807958095,6.28047,198
549.773010745,0.289123121208,6.31383409568,492.244331624,0.0284726,5.61283869684,6.93459623801,6.3137,0.982964,29.0628547359,6.1254000703,418.87937816,5.59469424232,-6.35432,70.7323967759,6.31329674312,33.6011,63.4107,497.839025866,503.433720108,468.301197625,0.104115989036,6.31331,199
544.202548118,0.243731061267,6.34971559744,478.014439808,0.0286294,5.75168826374,6.86164730569,6.34968,0.982178,24.4299447531,6.22633215633,433.4653026,8.0873791167,-6.39257,71.0778152839,6.34911972391,33.6592,63.5769,486.101818925,494.189198041,479.967032255,0.104679222252,6.34913,200
561.944331139,0.428238209866,6.36848582598,447.611462554,0.0286348,5.38425888702,7.01925682779,6.36839,0.979463,42.5152439965,5.96684748436,398.696233204,17.8633986861,-6.41428,68.2753198993,6.36799870496,33.6847,63.7196,465.47486124,483.338259926,454.129357507,0.103700989149,6.36797,201
489.778833732,0.339977124595,6.39931203406,472.672335406,0.0280977,4.73934131981,6.32817146104,6.39917,0.978298,33.3469912769,5.74554464624,333.424334532,14.3862471204,-6.44363,59.9072766566,6.39885861194,33.7404,63.871,487.058582527,501.444829647,431.43214115,0.103206566882,6.39872,202
490.158364974,0.317094818422,6.44326437667,446.685412276,0.0286061,5.18718786703,6.35876932545,6.44323,0.983534,30.7061652772,5.69839506284,377.388931278,3.23330081695,-6.48902,66.2144255712,6.44281584795,33.813,64.0575,449.918713093,453.15201391,426.527346355,0.102775491904,6.44281,203
433.926780376,0.22977376238,6.50196515802,379.510070054,0.0282178,4.89349955859,5.8089694813,6.50181,0.98193,23.0883134282,5.20805372103,341.840968414,36.9499422195,-6.54543,56.079265277,6.50165357878,33.8223,64.2116,416.460012273,453.409954493,373.77918672,0.101356599391,6.5015,204
481.704772014,0.285185725446,6.51264650591,401.42151032,0.0274159,5.06652599836,6.26685374921,6.51252,0.982723,28.091598657,5.51732341164,362.900423745,20.6660241555,-6.55612,58.3776455447,6.5117558595,33.8302,64.3447,422.087534476,442.753558631,406.393056431,0.100721293767,6.51168,205
460.717631424,0.311699741654,6.54215528747,371.230689362,0.0279392,4.87720323624,6.05672929326,6.54196,0.977329,30.8215029752,5.4543162008,343.470934506,1.86118607757,-6.5863,59.8676577098,6.54148238672,33.8565,64.5215,373.091875439,374.953061517,401.057728709,0.102772746562,6.54134,206
481.39357526,0.274388094683,6.56473682055,323.140986673,0.0278708,5.06219714516,6.2710611045,6.56447,0.979402,27.1734334979,5.77627130325,362.551299651,60.0600373532,-6.61064,64.731720367,6.56391999897,33.8871,64.6795,383.201024026,443.261061379,432.741686119,0.102123677554,6.5637,207
468.721340792,0.179466484379,6.60639679007,344.028164739,0.0288236,5.61002503008,6.13703267685,6.6063,0.979122,17.7322002981,5.86177984202,415.523831311,64.1620734361,-6.65612,68.5093001439,6.60573306276,33.9688,64.8524,408.190238175,472.352311611,441.368987749,0.104279244796,6.60567,208
477.791134615,0.260905776153,6.65249662899,462.368928951,0.0271328,5.2427501845,6.2420356209,6.65219,0.979515,26.2993542168,5.68272007014,377.692392091,19.1475643162,-6.69694,66.6838446813,6.65156125939,34.0036,65.0023,481.516493267,500.664057583,422.001826282,0.101133110133,6.65135,209
488.408121501,0.308339125344,6.68558433337,444.173723573,0.0279778,5.25928454773,6.34290386751,6.68566,0.981444,30.6473752771,5.90867179979,381.489981746,12.6348980097,-6.7281,67.6871170451,6.68494760298,34.0368,65.1314,456.808621582,469.443519592,445.958317863,0.101572060173,6.68502,210
475.508867104,0.338295086934,6.70967971642,444.910997483,0.0286084,4.66472960216,6.20191449307,6.70939,0.977919,33.030946398,5.61231276079,327.358675452,5.19074340323,-6.75125,62.1711317458,6.70906923772,34.0401,65.251,450.101740887,455.29248429,418.162310642,0.101428888946,6.70883,211
559.956631215,0.273535569192,6.7405378105,377.546348134,0.0281767,5.98316897023,7.03903986069,6.74024,0.982532,26.9833688026,6.47711871203,455.004860114,58.2004084925,-6.78024,75.6631843016,6.74023335926,34.1033,65.3514,435.746756626,493.947165119,504.780550973,0.101615553376,6.73996,212
521.849047691,0.234420545267,6.75517926918,418.176345074,0.027864,5.77518426181,6.67563566192,6.75495,0.982761,22.5462304304,6.2219685685,435.510037486,32.8486515474,-6.79196,71.0139931685,6.75479426071,34.1515,65.5057,451.024996622,483.873648169,478.255823485,0.101979994759,6.7546,213
502.726413325,0.251394872132,6.80254565152,462.074013582,0.0277594,5.4873421053,6.48171473166,6.80235,0.984636,24.6817864723,5.99681686459,404.923314565,20.7375743933,-6.84211,70.9166212063,6.80197178312,34.1966,65.6254,482.811587976,503.549162369,454.440635455,0.10092029936,6.80186,214
512.460892239,0.275951504057,6.8299469451,373.113719637,0.0271325,5.37360171624,6.56474870852,6.82989,0.980966,27.5832849876,5.99079505081,392.806671233,65.8063982596,-6.87082,72.1482584096,6.82948439797,34.2248,65.7846,438.920117896,504.726516156,455.340675214,0.100570505525,6.82945,215
525.01875951,0.265102606334,6.83825567956,449.884537009,0.0284718,5.54556023948,6.71831295819,6.83787,0.98237,26.1776731802,6.20425390946,411.073674066,0.210732465273,-6.8769,72.1744143527,6.837314162,34.2972,65.9991,450.095269475,450.30600194,476.219448616,0.102510891069,6.83692,216
539.28096923,0.351579056405,6.86169392496,459.961584656,0.0267473,5.61138187271,6.83837794286,6.86143,0.985891,35.0992507134,6.20600925788,417.624514174,1.50347813288,-6.89834,71.650304351,6.86144312274,34.314,66.1311,461.465062789,462.968540922,476.096890963,0.0998842250438,6.86128,217
524.628871528,0.349472322994,6.89091786593,442.278214283,0.0292535,5.32269268288,6.67223999033,6.89086,0.986,34.9186959423,6.06154252192,388.292113645,30.6303685532,-6.92729,70.2078915655,6.89045796311,34.3299,66.3092,472.908582837,503.53895139,462.888821756,0.102093886981,6.89044,218
520.200998519,0.343820296864,6.93891063901,469.893008627,0.0300159,5.46241131222,6.65972756619,6.93873,0.985851,34.076824897,6.09645585521,402.040222448,13.9490117923,-6.9814,69.5993049338,6.93832193943,34.3736,66.4136,483.842020419,497.791032211,465.10918241,0.104024809775,6.93819,219
574.648056693,0.278489728647,6.94853366192,355.62240814,0.027474,6.05585501343,7.20718547719,6.94841,0.98773,27.2808769921,6.6150087222,462.81461736,25.3733978924,-6.98682,81.7576975763,6.94782118694,34.4401,66.5321,380.995806033,406.369203925,517.160226211,0.101694096516,6.94778,220
491.814295428,0.228647122178,6.97649096334,406.013468138,0.0314297,5.59384932484,6.37687299969,6.97625,0.988436,22.7962508421,6.06569470701,413.301620751,58.5855867914,-7.01951,71.4357890474,6.97581263384,34.4577,66.6936,464.599054929,523.184641721,461.186264112,0.105409021565,6.97564,221
505.177617785,0.253310453596,6.98798599196,454.051918483,0.028046,5.64747926706,6.51213304548,6.98786,0.986467,25.0154535675,6.05237892162,419.567633105,1.7545288449,-7.0329,65.3795943875,6.98754506048,34.4693,66.841,455.806447328,457.560976173,461.055832984,0.101583038271,6.9874,222
485.422463198,0.252045151741,7.0110806704,449.607072511,0.0275537,5.13184661159,6.30038240108,7.01103,0.987455,24.8440127065,5.85185556879,369.01598434,18.6083750295,-7.05435,60.5867747616,7.01051359399,34.4649,66.9551,468.215447541,486.82382257,440.395209558,0.0996442614452,7.0105,223
556.102950377,0.29202250823,7.04966791962,461.703217405,0.0281174,5.81696167643,7.00621917841,7.04949,0.986232,28.8128665032,6.41508102523,439.800036003,13.6968970508,-7.09737,68.9872166522,7.04923184236,34.4901,67.0925,475.400114456,489.097011507,498.595966966,0.101810225762,7.04908,224
488.627140202,0.263217507987,7.09691208105,424.786740238,0.027678,5.43231004571,6.33753555104,7.09683,0.985853,25.8460187361,5.98433954075,399.997435001,29.8766285085,-7.14886,63.000066002,7.09641993975,34.5061,67.2356,454.663368747,484.539997255,454.715789662,0.101246908838,7.09636,225
501.642939466,0.312659282617,7.11345973472,410.709785885,0.0288705,5.43930329927,6.45701625278,7.1133,0.984247,31.0051582403,5.9353943099,400.274957241,22.1279585709,-7.17029,64.4098272341,7.11310182874,34.561,67.3472,432.837744455,454.965703026,450.668582894,0.103313680067,7.11294,226
493.030647551,0.245063953448,7.15818691885,444.620856998,0.027772,5.55919594969,6.38435684992,7.15787,0.985538,23.8551834255,6.01628629803,414.71510065,28.1009903814,-7.2118,69.223848305,7.15763448062,34.5583,67.5058,472.721847379,500.822837761,458.756506224,0.1020246217,7.15745,227
517.676991613,0.259659916254,7.20949666268,459.528193367,0.0280261,5.65991173551,6.61111159758,7.20939,0.985341,25.0986858012,6.20426857778,426.08919886,17.7305026565,-7.25952,68.4785622887,7.20898413763,34.5736,67.6281,477.258696024,494.98919868,477.995262497,0.101705417473,7.20898,228
514.52849413,0.27098144115,7.25985214552,416.559138982,0.0285303,5.28458210031,6.57632722829,7.25973,0.986274,26.7227556152,6.12495106716,386.991971479,28.1676194384,-7.3117,70.5108150884,7.25926929196,34.6059,67.7651,444.72675842,472.894377859,469.86098255,0.10254904615,7.25921,229
467.157809482,0.224783259391,7.30070634206,427.331354606,0.0281746,5.23503140918,6.08274058503,7.30056,0.984876,22.4311827294,5.72083089473,384.091425263,14.4629929675,-7.34977,69.4798710673,7.3003729357,34.6673,67.9301,441.794347574,456.257340542,431.742996952,0.101896510336,7.30022,230
479.424445066,0.194036700649,7.32051170338,455.542891544,0.0257477,5.50695966703,6.22349753993,7.32039,0.98616,19.4051245426,5.89140262651,409.208518921,14.6803974901,-7.36635,78.6256158242,7.32017782552,34.7281,68.0948,470.223289034,484.903686524,447.314834015,0.0984428921828,7.32005,231
551.988526282,0.308530873957,7.35853817665,467.997687012,0.0271568,5.50042237845,6.93331044639,7.35858,0.984226,30.2985321857,6.4026908196,412.610821087,3.85328611367,-7.40908,81.5828714564,7.35820967549,34.7758,68.2111,471.850973126,475.704259239,500.512444508,0.101308101049,7.35828,232
547.42157493,0.332045864417,7.38066473792,464.074318207,0.0267925,5.68098739653,6.90069616775,7.38052,0.982422,32.0051760828,6.16134784888,429.052250235,17.5813980942,-7.42806,81.4526386863,7.38022302833,34.7846,68.3643,481.655716301,499.237114395,476.070796717,0.100819910816,7.38018,233
540.541154379,0.346715283351,7.4067374648,444.624098154,0.0253572,5.47253793043,6.8369852999,7.40676,0.982104,33.6801921727,6.25030944935,409.417939478,26.4552934441,-7.45109,78.2824173127,7.40632340559,34.7843,68.4679,471.079391598,497.534685042,483.562868732,0.0987116745657,7.40643,234
568.120472845,0.307869522172,7.436321468,456.967085623,0.0254119,5.70632245017,7.11253286982,7.43626,0.985262,29.9954911561,6.16619202675,429.667458606,49.5321713263,-7.48316,78.7792204692,7.4358298781,34.7953,68.6082,506.49925695,556.031428276,474.273939218,0.0990121480045,7.43575,235
486.950737827,0.214985438198,7.47882155853,449.373325624,0.0250203,5.47348103891,6.29756276253,7.47888,0.984661,20.9897429251,5.83153109881,406.557533125,26.3341429496,-7.52686,67.2349705889,7.47853504535,34.8372,68.7164,475.707468574,502.041611523,440.750929599,0.0991442045424,7.4786,236
538.698568453,0.203372315597,7.50758763005,483.970051025,0.0260367,5.93276260361,6.77601969466,7.5075,0.982031,20.4848553259,6.41195430554,453.880732432,4.31884354724,-7.55682,77.1898580636,7.50694330982,34.8733,68.8831,488.288894572,492.607738119,501.385426281,0.0992795474263,7.50698,237
554.681778924,0.210715374098,7.52996388676,478.819950964,0.0259626,5.90510343662,6.94691721539,7.52999,0.984581,20.8739837228,6.51884472605,451.249815025,16.0887509441,-7.58354,74.9102761386,7.52962324913,34.9461,68.9849,494.908701908,510.997452852,511.832208496,0.0993727075134,7.52961,238
545.894886121,0.171616739706,7.5781308177,485.926210712,0.0255795,6.31510472277,6.87830901459,7.57819,0.985516,16.8363156793,6.58483197624,491.461590082,11.372060432,-7.62643,76.6260494801,7.57743374837,34.9815,69.1558,497.298271144,508.670331576,518.434244292,0.0986123331579,7.57753,239
551.299251287,0.247281443327,7.59183216423,501.919708375,0.0245376,5.92030885267,6.93686622197,7.59167,0.985505,24.6149634627,6.43336979014,450.861280317,1.55803043415,-7.63195,76.2780648361,7.59121662336,35.0018,69.2589,503.477738809,505.035769243,501.967589852,0.0969151155358,7.59106,240
565.148599328,0.248147350623,7.62995494095,502.907784837,0.0246164,6.1515225686,7.07924015534,7.62987,0.983424,24.0071287057,6.63114961347,476.703178486,11.5956728247,-7.67387,81.5296950774,7.62937848701,35.0421,69.4068,514.503457662,526.099130487,523.096862473,0.0970777465717,7.6293,241
584.130688229,0.189940982204,7.6426650429,499.966052798,0.0241101,6.59829031883,7.2551565507,7.64265,0.984231,18.0643320722,6.85442560931,520.619727337,7.03382659528,-7.68228,85.867424687,7.64195704318,35.0646,69.5251,506.999879393,514.033705989,545.409824391,0.0965196283574,7.64198,242
540.577595542,0.250643172161,7.66590287498,498.471946391,0.0248987,5.95529347813,6.84136190965,7.6658,0.981816,24.0510724438,6.32783918454,455.967042793,19.3143006301,-7.70632,79.3232545845,7.66515944471,35.0704,69.628,517.786247021,537.100547652,490.962430001,0.0963560834558,7.6652,243
589.130066276,0.418289115977,7.68376200429,478.413963054,0.0234493,5.69760126892,7.32580917732,7.68368,0.982607,40.9563482367,6.65236144097,430.175741766,4.68591126859,-7.72687,84.9186090727,7.68265055658,35.1033,69.778,483.099874322,487.785785591,523.613986012,0.0955079486407,7.68264,244
569.444209289,0.317747077584,7.70818583381,439.797409427,0.023,5.8818102321,7.11201446634,7.70808,0.984381,31.179670608,6.77268613865,447.869887335,46.9109330961,-7.7452,80.6595018702,7.70748516996,35.0983,69.9203,486.708342524,533.61927562,536.164361088,0.094957937205,7.70738,245
571.159858304,0.231405109207,7.74023247552,535.627243063,0.0247291,6.3497984816,7.15720698093,7.74006,0.98573,22.6455617908,6.74823694633,493.622612276,13.3698540994,-7.77982,80.3896940872,7.73929754109,35.1397,70.006,548.997097162,562.366951262,532.333129122,0.0950799506641,7.73922,246
559.780125557,0.202581969872,7.77198920619,551.374133107,0.0232658,6.25418617774,7.03899125749,7.77208,0.987376,19.9023788748,6.69327875243,482.865423893,21.5899807899,-7.80836,79.2672038449,7.77121238899,35.1378,70.0931,572.964113897,594.554094686,526.385579535,0.0952095802131,7.77132,247
548.8529339,0.201806482393,7.77877288345,521.624836031,0.0222564,6.00472411614,6.90673924692,7.77866,0.98808,19.6783722871,6.61297717578,460.146661122,6.33401362764,-7.81171,73.0591993525,7.77743924744,35.2235,70.1658,527.958849659,534.292863286,518.687003775,0.0939814956667,7.7773,248
585.90145271,0.243638463298,7.80097687384,495.592772955,0.0230331,6.30318105411,7.26768865295,7.80102,0.986722,23.9316735622,6.78643079413,491.30814118,9.30480937775,-7.83409,78.0119244514,7.79991161532,35.2221,70.3324,504.897582332,514.20239171,536.527509513,0.0938504133674,7.79995,249
588.537310031,0.212356849993,7.80077509596,474.312468927,0.022425,6.62449916997,7.34222913178,7.80075,0.989967,20.6043523564,7.00609571862,518.966458927,58.0954021946,-7.83359,86.6369152038,7.7998523508,35.273,70.46,532.407871122,590.503273317,556.988768507,0.0939731492706,7.79982,250
574.538698851,0.221073712359,7.83033737751,511.471451668,0.0238505,6.397108761,7.19369091298,7.83032,0.987308,21.2581224851,6.8811966989,496.952433592,16.4783022991,-7.8626,79.8751536632,7.82974046296,35.2985,70.5785,527.949753967,544.428056266,545.069962773,0.0957362699907,7.82976,251
582.388925436,0.352321298252,7.8474154543,560.061589981,0.0228611,5.87226691666,7.25991846652,7.84727,0.988576,34.2378030026,6.76030230453,448.025993951,17.558461109,-7.88396,78.9862191611,7.84687205388,35.3412,70.6757,577.62005109,595.178512199,532.739423563,0.0938866417225,7.84676,252
566.454236933,0.276034160062,7.86125427851,511.620087937,0.0242336,5.9754760896,7.11446136452,7.86123,0.988552,26.9205606711,6.71876619125,456.124418208,16.5890588653,-7.89884,80.9387463036,7.86076369278,35.346,70.7908,528.209146803,544.798205668,527.771758182,0.0955416042553,7.86074,253
572.240971733,0.378558497839,7.9018618948,547.502287199,0.0246191,5.83932022367,7.1750258104,7.90158,0.986454,36.8886309502,6.53456812775,442.96866363,17.4132100585,-7.94175,73.5753943999,7.90098546549,35.3361,70.8751,564.915497257,582.328707316,510.237744653,0.0953403944991,7.90099,254
544.673648773,0.239688166237,7.91306648842,425.756246121,0.0243777,5.91102488546,6.8830109279,7.9129,0.988576,23.6391939736,6.51965393413,449.456575457,15.4936850513,-7.95338,74.8794502635,7.91240585364,35.3445,71.0076,441.249931172,456.743616223,508.652674786,0.0974982964957,7.91224,255
601.076602189,0.266537728395,7.94125397676,491.401318464,0.0269459,6.23074841456,7.46990716088,7.94122,0.989098,25.7593033261,6.85296182115,479.807629077,20.7392636317,-7.97852,81.1336192723,7.94049368593,35.3648,71.1566,512.140582095,532.879845727,540.078847836,0.0984632099166,7.94057,256
586.824690166,0.309017929072,7.96039128781,528.036312653,0.0245586,6.07775245488,7.33318906585,7.96025,0.988935,29.957509671,6.67340409308,463.623204776,16.4845620545,-7.99986,80.8824188888,7.95973889141,35.3792,71.2882,544.520874707,561.005436762,522.908264158,0.0965654008643,7.95962,257
570.502883863,0.182927732187,7.96362482877,525.722524446,0.0241306,6.42724379007,7.16244297929,7.96365,0.990826,17.4525667948,6.79342527681,501.243465329,1.96676308746,-8.00005,80.4856783673,7.96301520932,35.4067,71.4086,527.689287533,529.656050621,534.871139594,0.09609447652,7.96304,258
576.142973674,0.212596336882,7.98549939125,537.615242787,0.0236012,6.33406495773,7.20727107493,7.98542,0.989234,20.9051828513,6.74616309879,488.195654843,19.5427114682,-8.02556,78.7947731117,7.98522886658,35.4277,71.5561,557.157954255,576.700665723,529.166243652,0.0957722230789,7.98514,259
573.84015844,0.251976015786,8.01022395572,508.222756344,0.0233558,6.38805265609,7.20420201454,8.01025,0.99006,24.134631132,6.83572032005,495.759305635,9.83878122697,-8.04688,82.4041115425,8.01006829788,35.459,71.6795,518.061537571,527.900318798,538.959814514,0.0943517707724,8.01012,260
594.88754861,0.339677628289,8.02427867984,534.48164828,0.0221135,6.03248314927,7.39744336566,8.02413,0.989438,33.0381344583,6.77509316801,460.045116331,6.20205712282,-8.06363,81.2220714549,8.02405969918,35.4641,71.7723,540.683705403,546.885762525,532.30466772,0.0932393262175,8.02392,261
571.439228957,0.291075674079,8.04008146021,511.823917167,0.0227404,6.10731784727,7.20814667041,8.03993,0.986773,27.7009927197,6.67555898326,467.892467407,25.4702133884,-8.08518,77.6419759365,8.03989946889,35.4915,71.9077,537.294130555,562.764343944,521.81001601,0.0941418194524,8.03975,262
536.585947525,0.229589242305,8.07184437589,527.741660778,0.0226024,5.96866853184,6.79913648573,8.07171,0.986557,22.8628945291,6.44272309987,452.342652535,0.187755076623,-8.11526,76.4503402757,8.07173946115,35.513,72.0505,527.929415855,528.117170932,499.042055634,0.0939354362809,8.07167,263
627.983326142,0.416409550493,8.10213583866,388.805447245,0.0229325,5.82976529667,7.76089202128,8.10213,0.987527,40.1510366366,6.7592438135,440.618316931,28.9445352899,-8.1441,80.4618437557,8.10194697941,35.5377,72.0959,417.749982535,446.694517825,530.556965046,0.0935324714102,8.10195,264
575.689690989,0.325658212285,8.12174216954,508.321546106,0.0226158,6.01112833256,7.2401973845,8.12176,0.985168,31.1783288906,6.68173422455,458.984341428,4.02968611297,-8.16404,78.6583740301,8.12171490961,35.5407,72.1643,512.351232219,516.380918332,522.848238668,0.0936258719196,8.12172,265
604.272508456,0.45497508506,8.14529043881,458.840293549,0.0228165,5.84869154379,7.51270479431,8.14515,0.987494,43.1517347774,6.75999241973,446.055654289,26.6540035447,-8.18845,74.5835981014,8.14505410012,35.5578,72.2834,485.494297094,512.148300638,531.973832125,0.0937513630765,8.14492,266
565.02715401,0.406161244349,8.18296197842,529.190881897,0.0219942,5.48938407871,7.11120365395,8.18301,0.987475,40.0724254729,6.45610575947,406.022482905,25.3037778452,-8.22894,74.8747705822,8.18279948671,35.5598,72.3892,554.494659743,579.798437588,499.999327356,0.0931846409673,8.18286,267
537.988694642,0.32391579438,8.19263962261,494.416377616,0.0217886,5.5967070709,6.8378487382,8.19255,0.986101,31.6407106154,6.24825806105,417.199725275,3.07807528427,-8.23755,71.1096225621,8.19254567448,35.6103,72.503,497.4944529,500.572528185,480.001992992,0.0923331996983,8.19248,268
537.320922765,0.281414322589,8.21121570871,383.714446415,0.0215486,5.64922508516,6.86820078973,8.21113,0.985359,27.2829561749,6.27192211972,419.135127092,63.5940573117,-8.25371,71.1432710437,8.21108329794,35.5966,72.5739,447.308503727,510.902561039,481.154466406,0.0923150181404,8.21103,269
517.735170184,0.292867066417,8.22932829442,473.094015084,0.0221024,5.37321769213,6.645166718,8.22925,0.984044,28.6385370966,5.92490086323,393.154336149,10.7104028534,-8.27318,70.8053755183,8.22932829442,35.6233,72.6811,483.804417937,494.51482079,446.145036275,0.0915285821117,8.22925,270
554.7859907,0.456926355138,8.2542815384,395.462710384,0.0216442,5.28366770208,7.02539976861,8.25423,0.984725,44.4222931506,6.2106996157,384.227005198,43.328212826,-8.29604,72.3018895986,8.25424309455,35.6667,72.7917,438.79092321,482.119136036,475.733095172,0.0919167240804,8.2542,271
533.565646393,0.336262303795,8.28197482764,452.914769136,0.0208909,5.54325325319,6.81639684249,8.28187,0.984925,33.1175612753,6.2770261912,409.524333575,25.5639274533,-8.32474,75.1443316655,8.28182635139,35.6937,72.8922,478.478696589,504.042624042,482.295826676,0.0904175012378,8.28173,272
542.323105218,0.275956070205,8.30746271908,469.379538813,0.0216916,5.59992112797,6.8620919647,8.30743,0.981845,27.0269268016,6.24202574618,416.401714398,41.6626158922,-8.35035,67.8120084977,8.3073568085,35.7374,73.0016,511.042154705,552.704770598,479.728892491,0.0923590381126,8.30733,273
518.222777597,0.305227370507,8.32800239048,436.558397721,0.0213379,5.44166343433,6.64471375146,8.32782,0.983626,29.8086920696,6.08806407066,399.486248417,9.05586838374,-8.36908,70.0589169278,8.32784209298,35.7697,73.0962,445.614266104,454.670134488,463.205603872,0.0913452707669,8.32769,274
572.547310114,0.393615399569,8.3398305439,440.489462618,0.0207964,5.72853501484,7.21596951017,8.33982,0.983946,38.7041625154,6.33513174285,427.716037562,33.4130424523,-8.38166,73.7024712116,8.33968630595,35.7966,73.1788,473.90250507,507.315547522,487.612552468,0.0909985299158,8.33973,275
564.949331049,0.238894222901,8.36009403643,501.329841136,0.021068,6.16948628377,7.14600907023,8.35998,0.983767,23.0348985824,6.51173925671,472.00238423,10.1344736341,-8.40307,76.4938609408,8.3599499721,35.8378,73.306,511.46431477,521.598788404,505.598360451,0.0911582031666,8.35986,276
588.551924499,0.313190555847,8.38837927025,461.170920242,0.020332,6.18739705562,7.34949456916,8.38817,0.984919,30.5382871641,6.91285299654,476.703713706,26.9651154602,-8.43217,80.6852355017,8.38830282355,35.8627,73.4106,488.136035702,515.101151162,547.317271453,0.0898283103195,8.38811,277
585.196903228,0.239231903109,8.42308335413,511.910832022,0.0206369,6.37491001398,7.30479927858,8.42304,0.987678,23.4277582491,6.87807715417,495.200628035,7.5489417248,-8.46562,75.3501115939,8.42298787186,35.9101,73.5132,519.459773746,527.008715471,543.431078055,0.089918556394,8.42297,278
613.01012106,0.290565516321,8.43489871946,480.333538661,0.0204022,6.57396367321,7.53614204149,8.43486,0.989497,28.5960418436,7.00393589096,518.544894829,2.0794729879,-8.47076,85.7601588218,8.43479363592,35.9695,73.6209,482.413011649,484.492484637,559.275218948,0.0899301274365,8.43478,279
580.314354226,0.196239748919,8.44474929764,506.045340452,0.0202647,6.41849022581,7.23443636222,8.44457,0.988263,19.1370201009,6.79360715431,501.708191925,14.9424696431,-8.48061,76.7680463126,8.44447455593,36.0028,73.7473,520.987810096,535.930279739,537.412977024,0.0910521902263,8.44435,280
540.641274988,0.155904415917,8.46042625048,537.360639522,0.0207086,6.18448746731,6.84420889182,8.46021,0.986598,15.1161375932,6.59930439074,476.363533405,3.48057732214,-8.49575,74.5066762003,8.46010313517,36.024,73.8483,540.841216844,544.321794167,517.447204535,0.0905430057338,8.45997,281
604.110843737,0.192150645736,8.4849285964,481.138059718,0.0207311,6.67916679402,7.4529943558,8.4849,0.98765,19.2120992706,6.94598692615,526.203203078,16.8724390816,-8.5177,79.6254186225,8.48459909356,36.083,73.9202,498.010498799,514.882937881,553.046164859,0.0910203918086,8.4846,282
544.006194444,0.135916599563,8.50986681108,557.585278081,0.0214123,6.35127528149,6.86242654235,8.50977,0.985388,14.1713741262,6.65862342809,491.678227073,13.8917705879,-8.54414,74.8792801075,8.50979872218,36.1021,74.0252,571.477048669,585.368819257,524.068032582,0.0925161052153,8.50972,283
564.97090096,0.242075669647,8.51378654679,469.773405074,0.022727,6.17537275219,7.04510656213,8.51354,0.989469,24.1471117807,6.62180922054,476.854400704,12.0017091135,-8.54621,73.853228004,8.51365316393,36.1662,74.1523,481.775114188,493.776823301,522.149823752,0.0947834811599,8.51348,284
559.349444894,0.192943162255,8.51526512454,528.726062269,0.0220248,6.28418929181,6.99014081395,8.51527,0.988934,19.5161778783,6.73284041995,487.326639054,19.991315637,-8.54514,73.4609993429,8.51512440275,36.1845,74.2408,548.717377906,568.708693543,533.173411026,0.0932627760408,8.51517,285
