Epoch,MinForwardProgress,StdEsReturn,MaxEsReturn,AverageAction,AverageQLoss,StdReturn,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageForwardProgress,AveragePolicySurr,MinEsReturn,AverageY,MaxReturn,AverageEsReturn,MaxForwardProgress,StdForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsY,MinReturn,AveragePolicyStd,AverageReturn
91,-0.0188810718524,0.114092294653,2.28580863184,79445897.5836,1.17656e+06,0.777554090264,-6.42127,7.47727,23.3943890293,0.00168776806244,3384.28,0.0619421880515,-10.7435412657,5.78337899986,0.976145779852,0.0251978100747,0.00658135598725,10652.5,16.3202,3.89593035971,15.9272666921,1.86283267739,1e-06,3.95325544562
92,-0.0239663399092,0.1001245205,2.16519956429,121936602.465,916067.0,0.878715372519,-6.88692,8.38918,24.5273759612,0.000792007879965,1301.45,-0.0810255486463,-13.8580192914,6.84650602124,0.973430910513,0.0325772025768,0.0068532206392,10725.0,16.4693,3.9437646217,16.1558764383,1.75764449232,1e-06,4.00589490617
93,-0.0227410992903,0.0779289613179,2.10139239031,104012402.334,235951.0,0.798631986633,-7.54068,8.80735,15.1641705857,0.00143718967117,-3595.4,0.473546806747,-6.34478711096,6.21007912985,0.976721599184,0.0265233041925,0.00679239688988,10815.1,16.8467,3.96223902553,6.36433799194,1.96372338845,1e-06,4.02315500944
94,-0.0301455037377,0.133944518387,1.91621139118,114483671.799,1.41245e+06,0.825081916352,0.0884894,4.52399,16.5787391773,0.00123052715888,-3091.33,-0.213937707435,-7.46796251905,6.21671043362,0.961483206869,0.0281031705608,0.00701208463635,10887.3,16.9581,3.91115196283,12.0710744786,1.74691558932,1e-06,3.97079242531
95,-0.0231660287035,0.16449772537,1.92962167112,101854314.691,1.4753e+06,0.786034009918,-5.16458,6.44436,21.8204971845,0.000756578312845,716.929,-0.326853083065,-10.8487136578,8.50103925209,0.966412321475,0.0239944106199,0.00618689898769,10954.8,17.0916,3.38113356419,15.3884271314,1.33877249557,1e-06,3.42412157347
96,-0.0244334721176,0.205093592271,2.11017565081,126109948.568,5.85671e+06,0.725587593436,-20.5374,20.6323,80.5391596019,0.000526381328904,1706.29,-0.290313491196,-47.4204135292,8.25238182043,0.993637209503,0.0281804546644,0.0066104529336,10983.1,17.3978,3.49095462951,59.939157036,1.78234983048,1e-06,3.5370873488
97,-0.0260086707569,0.193420767624,2.09362809585,130394256.235,3.97905e+06,0.787798289191,-20.3917,20.4732,58.1717673988,0.000889818273314,-2871.72,-0.21158012318,-28.5943056639,6.3739661183,0.973743005069,0.0268894223797,0.00704500792491,11018.4,17.6372,3.79770407232,37.7256758411,1.84839579954,1e-06,3.85390911721
98,-0.0321802587796,0.239594661941,2.33866747278,132572623.793,3.76957e+06,0.816186949032,-20.2373,20.6452,60.3024079617,0.00100247149522,-1888.48,-0.70150388826,-24.5382966576,7.24028870378,0.97050415926,0.026877977573,0.00703736592928,11073.1,17.79,3.85915427794,39.6784879924,1.70734228672,1e-06,3.91766199354
99,-0.0438461097442,0.380258082384,2.28180059615,151520929.07,2.29731e+06,0.827981684945,-19.5761,19.7021,45.3521323547,0.000938302909617,-1574.87,-0.901063384099,-18.0339496037,8.09693148855,1.00146318852,0.0260300975145,0.00710047059931,11114.9,17.8184,3.92088815095,25.6629188582,2.01809686945,1e-06,3.98177798155
100,-0.0335256676094,0.251516433236,2.53862854917,156844553.609,6.50344e+06,0.8306759836,-30.9177,30.9297,82.1442610662,0.000914247820515,-3343.05,-0.37843029995,-40.7515747614,7.77832863518,0.971695703045,0.0267513250823,0.00704773967155,11210.3,18.1238,3.87199758724,51.27394255,1.99528789862,1e-06,3.93121323988
101,-0.0275979517021,0.279131021046,2.41378984965,163729499.315,1.39317e+07,0.816982083193,-45.8359,45.8687,134.707317375,0.00105924411245,-14421.5,-0.283050301,-73.1728245276,8.06407820949,1.004006199,0.0268097535862,0.00690597003787,11311.9,18.6121,3.91963358826,88.9178459207,1.69267057038,1e-06,3.9802349724
102,-0.0318802715168,0.254755208104,2.47135402568,192702860.773,2.3599e+06,0.837085113695,-8.16963,12.6198,33.4764400163,0.000751689903144,-26793.3,-0.729632065036,-6.96109430158,8.97984083499,0.991852622442,0.0293781399621,0.00778345448242,11431.3,19.1339,4.15994361376,20.8680142345,1.95020796741,1e-06,4.23047849563
103,-0.0392078281567,0.257649768532,2.34848126767,216668020.06,6.12106e+06,0.81000321487,-10.8335,14.9663,61.2551016511,0.000638369678945,-33986.2,-0.250771303831,-24.6567237135,8.74147352125,0.984154675171,0.0279163142505,0.00754002642285,11546.9,19.1838,4.16839849474,46.3116278709,1.34402977308,1e-06,4.23917758777
104,-0.0330522100875,0.305048187584,2.52426004882,222860425.077,658699.0,0.783098320015,-1.38138,10.4812,21.008388724,0.000843442449593,-37001.0,-0.180978476818,8.6154651086,8.30547284937,1.03295495247,0.0299792868418,0.00774318729211,11631.6,19.1905,4.12810423723,10.5412087496,1.7322098368,1e-06,4.19679376148
105,-0.0387505242015,0.308732309146,2.42558603873,237049231.442,1.97675e+07,0.801284386196,-31.7534,32.0628,131.733489718,0.000965601259043,-33614.9,-0.102778331308,-96.0317587532,8.44144728785,1.05431029108,0.0258463825337,0.00756037670202,11716.5,19.5218,4.12323979127,99.7137733969,1.87825181382,1e-06,4.1917246744
106,-0.0400295243493,0.334129602767,2.0317654082,196271926.805,5.79413e+06,0.855929016456,-38.3652,38.3674,78.7413366201,0.000870317107575,-34340.8,-0.394731582999,-32.634988344,8.7220457501,1.02681473532,0.0435990851555,0.00804491022313,11819.8,19.7405,4.1970941429,40.4108494403,2.06987164931,1e-06,4.26901679434
107,-0.049248690918,0.391110963096,2.1528289897,187282654.734,4.2015e+06,0.853255070461,-28.6703,28.9122,64.4248830462,0.000608073805454,-31835.1,-0.945713608448,-20.730808572,8.86779042069,0.974356063563,0.029333097531,0.00769554926526,11899.4,19.8582,4.1020997146,35.5366939069,1.62960766132,1e-06,4.17077584198
108,-0.0318445855335,0.286366542808,2.13624768518,190835336.019,6.22746e+06,0.894285280214,-19.5325,20.1854,74.2172494448,0.000630764344283,-31778.0,-0.360491886036,-35.7045520165,8.59532376404,0.986023808793,0.038790996428,0.00803195608011,11990.6,19.939,4.18790271167,54.0685558154,1.88252115,1e-06,4.26009868777
109,-0.0294907167196,0.26207517254,2.45038481683,133373412.05,1.48911e+07,0.886982472279,-44.6543,45.2884,127.502152118,0.000547624495794,-25611.7,-0.984677091048,-47.9435794603,9.29010774923,0.997207906577,0.0292864660734,0.00767491609912,12082.3,20.2573,4.12593643633,82.287553888,2.01428165883,1e-06,4.19576710699
110,-0.0311006279406,0.335799590176,2.24661039471,118903972.035,9.17479e+06,0.839943188885,-34.662,36.7503,94.790094632,0.00102486491699,-22568.5,-0.344008561269,-15.8675316386,10.4072126609,1.06852755667,0.0315658929275,0.00787748685446,12171.9,20.3416,4.34631364633,58.0739717382,2.02717716302,1e-06,4.42377312556
111,-0.0499505793504,0.303564565655,2.4989832935,132141955.606,8.26038e+06,0.850199688294,-17.7741,25.8489,89.057879643,0.000999697956014,-31714.2,-0.202004300781,-11.1415052204,10.1918241451,1.05856236817,0.0268317634199,0.00821379990585,12263.9,20.5036,4.3935081049,63.2304676517,2.11551737788,1e-06,4.47304410143
112,-0.0366804996968,0.224475754267,1.96899726636,159064796.312,1.19059e+07,0.772216417468,-23.9538,24.1528,91.7638121126,0.00100292807591,-35825.1,-0.395503147959,-20.971572849,9.73702440828,1.00173194907,0.0261865143984,0.0078744616668,12401.0,20.6593,4.39893801543,67.6365442983,2.5553833402,1e-06,4.47811775405
113,-0.0378280313896,0.153250651433,2.15655491924,137954579.298,6.18741e+06,0.721219755897,-9.38712,14.1995,65.889295591,0.00103222352463,-40733.0,-0.200714297082,18.089146237,9.92303816311,0.978981281864,0.0342723309771,0.00802228311566,12565.8,20.7641,4.34339416448,51.7082094136,2.3543085937,1e-06,4.4197366227
114,-0.0487170604879,0.186850878326,2.45694009689,136301503.808,1.8426e+07,0.710040453601,-26.2109,28.063,94.2873166272,0.00116741976096,-40944.7,-0.236980065014,-66.2358586229,9.61128109652,0.988305618987,0.0296923475903,0.00794877099956,12703.0,21.0038,4.36145565799,66.2555621111,2.48637864181,1e-06,4.43834233076
115,-0.0216328337837,0.273299988548,2.29071912319,107189098.42,2.38299e+07,0.704032187096,-53.654,53.6939,146.215711043,0.000470939268439,-19524.4,-0.715647652477,-80.9180057718,8.05893311141,0.954285794126,0.0231083014624,0.00662965636199,12821.9,21.3517,3.54821002762,92.5943370438,1.85827025595,1e-06,3.5963109287
116,-0.0248760917181,0.359378380197,2.7546697835,103051448.347,2.01207e+07,0.733189933221,-36.6932,40.4303,118.178740789,0.000469913704819,5302.48,-0.656093084738,-7.1286264707,8.2361321271,0.923039967625,0.027197120348,0.00656745598475,12899.6,21.409,3.57386075888,77.7601764086,1.81584932621,1e-06,3.62301147336
117,-0.0370124346111,0.303733166341,2.62387139631,151054730.811,2.7643e+07,0.829941331674,-36.0929,47.3046,163.329631728,0.00068152343672,-13042.0,-0.500796115688,-63.1798029995,10.7627428513,0.945151029973,0.0383220357839,0.00798052203177,13026.4,21.5868,4.27135961682,116.094501159,1.92006508213,1e-06,4.34614075155
118,-0.0304541499352,0.267352459272,2.58412050673,143963982.125,1.87203e+07,0.8684062291,-19.2084,37.2711,138.921390872,0.00064465074156,-34966.5,-1.05322640581,18.6507719382,11.958966211,0.97275971872,0.0274648871831,0.00740274013699,13162.3,21.7033,3.97828644502,101.682955581,1.96578677715,1e-06,4.04235350875
119,-0.0428171365022,0.360884659381,2.48467204756,147288081.579,1.26459e+07,0.726980297963,-10.4133,28.6595,102.235509684,0.000584406545833,-38779.3,-0.687400675576,0.204008277052,8.53360971612,0.944012570291,0.0224137629664,0.0068387564707,13303.9,21.9086,3.54472204789,73.6341252524,1.95537378619,1e-06,3.59266846264
120,-0.0414462475339,0.32526305823,2.18066440177,202503760.533,1.37076e+07,0.894081771405,-10.9681,23.9655,91.6116360783,0.00065941085906,-47197.5,-0.762774092847,-15.3670705095,11.2245152011,0.94974519058,0.0289939448582,0.0077389297722,13420.6,21.9406,4.08908747069,67.6640336147,1.91826562205,1e-06,4.15749436791
121,-0.0446503576609,0.206664418244,2.52516346119,201009275.556,1.76031e+07,0.879624875974,-19.0439,23.019,133.044216112,0.000664919266827,-46869.7,-0.344560048505,-7.76367969229,9.27746199846,0.954737414849,0.0250364470508,0.00733737954869,13592.9,22.119,3.98533550123,110.0804945,1.94220492092,1e-06,4.04972775552
122,-0.0369055232208,0.221472275276,2.22785694853,250536935.521,1.30537e+07,0.855407450004,-8.79852,19.8832,106.093236743,0.000816398744512,-45138.9,-0.535053790809,-6.91541516197,9.0165250206,0.945740100433,0.0335393154029,0.00760491583227,13742.5,22.1406,4.10866961175,86.2313222219,2.05028286377,1e-06,4.17720600466
123,-0.040279176644,0.244134459588,2.69811602953,229360076.064,2.3409e+07,0.901787632579,16.4624,25.2082,155.647313921,0.000614010562938,-44468.6,-0.481326764324,114.483104516,12.2695167963,0.971715605651,0.0325748517939,0.00742622818277,13883.4,22.1689,4.03936563676,130.471393239,2.14769863784,1e-06,4.10602230212
124,-0.0249848540909,0.287970479993,2.84255470206,227668194.624,2.4595e+07,0.876600337555,36.5523,38.4954,170.107070884,0.00100933753109,-45439.2,-0.573070909388,15.8396738209,9.05398955394,0.95916096095,0.0314616201046,0.00747617157513,14025.0,22.136,4.01495887946,131.655621219,1.96036824395,1e-06,4.07985856676
125,-0.0457214303336,0.255311270436,2.88663515168,251130603.005,3.24014e+07,1.08161729826,17.6594,22.3249,182.886683265,0.00104918208666,-38119.9,-0.546020820028,14.7621595976,10.3619362219,0.954466438534,0.0460253938376,0.00925549416035,14158.3,22.2117,4.58144631775,160.60929247,1.74543811363,1e-06,4.67079798818
126,-0.0326762541128,0.228881008461,2.10550576725,240927508.16,1.98212e+07,1.08934916248,19.4206,24.1908,124.309828672,0.000955647287329,-32042.7,-0.20190379677,3.77149933343,10.2567147103,0.946458763142,0.042462739122,0.00899318886745,14275.2,22.3257,4.627993599,100.15725855,1.88034096222,1e-06,4.71955575328
127,-0.0398634576199,0.219110454494,2.09874478361,222579496.367,1.72251e+07,1.03273471437,14.0376,22.1276,110.671047383,0.000985153041337,-36239.5,-0.24550772004,42.5924338138,9.39942411469,0.958507805288,0.035674862541,0.00891774037299,14376.4,22.4239,4.56339895054,88.5843883942,1.91505069578,1e-06,4.6516955661
128,-0.0393252921544,0.331452547162,2.41687053463,199660749.628,3.86622e+07,0.964183287972,19.5713,28.5161,203.196640137,0.00102027256289,-38948.5,-1.15851053832,43.6701614367,10.8493184155,0.948954522829,0.0330700239953,0.00871269213301,14496.3,22.5921,4.49812417429,174.722219117,1.98002579499,1e-06,4.58278859606
129,-0.0362708516455,0.422828293676,2.25123803848,238127470.84,3.34265e+07,0.903875355863,39.8804,42.7004,212.670184528,0.000427838116472,-40222.5,-0.891620777717,125.08444529,9.03452424238,0.921176240302,0.0249300978744,0.00804820183391,14608.1,22.7233,4.13256363855,170.05034096,1.96223978102,1e-06,4.20315430217
130,-0.042221131846,0.353976452613,2.48353246819,204903265.92,4.89668e+07,0.884843475834,54.6598,56.3016,278.756892026,0.00056682784642,-59806.5,-0.460633091495,106.214964359,9.27364900973,0.912299877252,0.0259501113853,0.00769379169062,14700.0,22.9341,4.04406029579,222.555866593,1.84781384981,1e-06,4.1109191557
131,-0.0384690914891,0.381308094285,2.07403913124,193946706.739,5.41802e+07,0.911732780595,62.5619,63.4776,281.376423474,0.000605225011541,-60564.2,-0.834706582939,159.477688192,12.9933572672,0.943356454535,0.0434208997049,0.00771975124696,14764.8,23.1222,4.04007404467,218.002134737,1.84816955416,1e-06,4.10693986306
132,-0.0482278465325,0.409868990015,3.39716559013,166668244.281,5.78656e+07,0.731340228264,71.971,72.3983,272.729341352,0.000167629591034,-51009.5,-0.92514882121,60.2883573475,6.90433120506,0.895383453099,0.0222215495817,0.00698607571741,14853.8,23.1884,3.52909344767,200.435617542,1.85653702777,1e-06,3.57728837709
133,-0.0462350921577,0.392078111666,2.17727095342,179610864.522,4.1374e+07,0.743307403543,55.6236,57.0638,234.695630801,-1.63038367437e-05,-48641.8,-0.954020117813,73.8086664296,7.95373884481,0.848601814561,0.027721972252,0.00714085689621,14961.7,23.2583,3.54856446565,177.725257983,1.71400440063,1e-06,3.59774529648
134,-0.0384280886808,0.377234370766,3.21541505835,216665002.32,6.0929e+07,0.768420391562,56.0427,57.011,292.131474492,6.41331777349e-05,-58571.3,-0.720066336565,46.6557486148,7.22582250411,0.889147489128,0.027128085818,0.00717230213425,15094.5,23.3923,3.58449636563,235.220611569,1.81804024866,1e-06,3.6349916499
135,-0.0456188031418,0.321543623346,2.32629279081,259618930.074,3.19745e+07,0.915924371843,56.2031,57.1149,204.471499466,0.000525330986782,-75299.9,-0.493896240025,114.052477775,10.7596289849,0.892866627196,0.0280435292536,0.00776671709044,15240.4,23.445,4.03159647432,147.443989319,1.97977865172,1e-06,4.09836700885
136,-0.0386112341446,0.208554647818,2.1048768282,311176393.06,7.46477e+07,0.884078484258,76.8225,76.9693,354.454032052,0.000910077901938,-81563.3,-0.596452810427,187.502310356,10.8802562447,0.940768782411,0.0363449814092,0.00807560455736,15359.9,23.6228,4.23009793351,277.629223351,2.12522336651,1e-06,4.30350048577
137,-0.0488859775453,0.215071956836,2.11380575097,328214186.776,6.19707e+07,0.857158733663,91.6447,91.7113,314.444119596,0.000698388898204,-90416.8,-0.369144242127,183.979367949,10.8479785019,0.971007892507,0.0313200139365,0.00784420329478,15503.6,23.7517,4.20934671221,222.937095252,1.97352255159,1e-06,4.2820013235
138,-0.0342057771396,0.330622010242,2.47652626073,370424142.85,5.53334e+07,0.73011968243,110.049,110.123,331.56245772,0.00128196715437,-99469.9,-0.63397246931,186.071576378,8.75796608198,0.94469931016,0.0277653682973,0.00793261988588,15606.5,23.8748,4.28075196397,221.687151688,2.07059237708,1e-06,4.35425617363
139,-0.0308872600192,0.240968021363,2.0828288096,331321550.48,8.37117e+07,0.811522263861,120.568,120.668,407.823259842,0.000948917210561,-105623.0,-0.565695141487,165.532803956,11.1087261115,0.97805601657,0.0306744667742,0.00798609563479,15720.8,23.9945,4.30231664223,287.382468198,2.30287834917,1e-06,4.37791926038
140,-0.032103963298,0.198255969803,2.65474281083,358990560.971,8.87713e+07,0.768533247676,122.685,122.691,414.782482991,0.000798831897961,-118977.0,-0.252214394747,212.349660853,10.4987906832,0.975587060616,0.0267270214754,0.0079461187126,15881.8,24.1201,4.28085924735,292.334566649,2.15415881895,1e-06,4.35543786483
141,-0.039255792128,0.2294269971,2.12061148497,371895963.916,1.19945e+08,0.843090780917,155.883,155.905,524.069079468,0.000767293460967,-120971.0,-0.285672861989,332.428253871,12.3038451216,0.972683630779,0.0319669976044,0.00788886818578,16022.5,24.3073,4.26521776727,368.599115906,2.01949608624,1e-06,4.33994016108
142,-0.0438287595009,0.237269846206,2.08764166085,371809176.512,1.08124e+08,0.705604965043,180.253,180.253,489.275740348,0.00105005464409,-130326.0,-0.429471995989,279.776337021,8.00349260582,0.957637148575,0.0259820375132,0.00793184168256,16157.1,24.4435,4.28661251015,309.382462214,2.18170511359,1e-06,4.36062805303
143,-0.0399990657633,0.202958883746,2.05239711396,393929481.402,1.33736e+08,0.788118706812,201.379,201.403,548.182386636,0.000681329363843,-142009.0,-0.785539808653,285.393515089,12.4341098314,0.967453842224,0.0325814509367,0.00811962326912,16287.0,24.5823,4.30560120187,347.175033615,2.35411332468,1e-06,4.3815684268
144,-0.0310265871921,0.222378548729,2.08926177362,368875548.42,1.02154e+08,0.838351567466,194.414,194.416,515.541348741,0.000728881342354,-139883.0,-0.40850395136,321.22989221,11.6582696826,0.96868446994,0.030059025763,0.00812357243905,16424.5,24.7813,4.28941826829,321.673579546,2.1089613521,1e-06,4.36496672548
145,-0.0349859266666,0.262560157634,2.40203601709,300912517.426,1.18113e+08,0.775820403869,226.439,226.445,583.01901445,0.000476001869044,-142950.0,-0.72278100912,296.20350812,7.35051891974,0.950914257995,0.0306106452565,0.00705095977083,16520.2,24.9333,3.72684671366,357.130132392,1.79014666317,1e-06,3.78145757959
146,-0.038091541047,0.326688685273,2.35610800512,306164508.258,1.16644e+08,0.790957300327,230.918,230.924,584.079716271,0.000282475924601,-143028.0,-0.957509469993,287.095726604,7.85308605895,0.929991776887,0.0310559083513,0.00734174523553,16635.8,24.9884,3.73181109749,353.649042862,1.73101309765,1e-06,3.78693533658
147,-0.0455467758011,0.366361938352,2.07808412903,332257912.937,1.1243e+08,0.867865179986,220.299,220.313,483.965530517,0.000263398856498,-132712.0,-0.810144285279,247.960451396,8.04844382456,0.917245430728,0.0340740484459,0.00734682367414,16745.6,25.1272,3.63359795232,263.989341876,1.72867205908,1e-06,3.68621558687
148,-0.0373764243802,0.399568806326,2.53526515019,292255934.252,1.41572e+08,0.793194885107,219.529,219.582,644.599501997,0.000105127047375,-132252.0,-1.06719133438,324.15482726,7.82342041282,0.893207487614,0.0256777412587,0.00676890860999,16841.2,25.3194,3.42415752094,425.626497287,1.65202720488,1e-06,3.46986412348
149,-0.0322133229203,0.470612221878,2.49841385487,310584310.427,9.27489e+07,0.698913416403,204.967,205.089,487.375113118,0.000197467615773,-119432.0,-1.22667935745,197.073705474,6.73741221079,0.884026589704,0.0244895218898,0.00618072866476,16967.7,25.3524,3.31669286688,282.623031721,1.78623306668,1e-06,3.35822100763
150,-0.0379753323716,0.389560515826,3.06028935165,473577839.309,1.09985e+08,0.855874395743,205.374,205.539,540.552493692,0.000961000416348,-145716.0,-1.17476163923,259.719222307,11.3336892145,0.929156234883,0.0243204787996,0.00799402964304,17106.0,25.4151,4.24147285766,335.531919198,1.69566208456,1e-06,4.31493759947
151,-0.0324046335675,0.388799128838,2.66271973059,394900924.149,1.90674e+08,0.868039919481,240.351,240.362,704.017506682,0.000510337113259,-158480.0,-0.798310592759,365.898045517,8.89657162933,0.932344590303,0.0277352772697,0.006984619178,17211.7,25.6047,3.63873010473,464.265682613,1.78848191654,1e-06,3.69122949745
152,-0.0529483528685,0.365267962959,2.6475192369,378885173.361,1.27367e+08,0.81690387048,283.303,283.339,610.966440124,0.000253276406624,-170232.0,-1.39427937363,302.09768685,8.56162821291,0.898089176623,0.0270759345095,0.00734927005422,17320.8,25.7015,3.73549314867,328.166361127,1.75882164576,1e-06,3.79100199445
153,-0.0412466952001,0.313853847197,2.1866304007,509537218.449,2.75622e+08,0.814155369636,315.514,315.532,954.814233548,0.000914267183141,-179114.0,-0.430690171366,568.991121873,8.7830229352,0.906349391075,0.032871188413,0.00786854623875,17458.6,26.1514,4.18656009231,640.395972867,1.95743659533,1e-06,4.25759016459
154,-0.0303506612264,0.352703827566,2.1391055462,545388601.413,1.87602e+08,0.839518794481,338.372,338.397,767.090239271,0.000905841381746,-206725.0,-0.422287347477,382.210928489,10.2408169292,0.914064319023,0.0261760171444,0.00777730310946,17571.2,26.2236,4.18758544149,429.483651422,2.10029145076,1e-06,4.25889895198
155,-0.040738517222,0.454667824028,2.9023251753,506840213.103,1.8657e+08,0.716354027168,322.232,322.26,713.446360595,0.00102106359369,-199858.0,-0.868239746154,295.444621153,7.31410462009,0.952488196012,0.029435438459,0.00782145641123,17692.3,26.1977,4.25036166302,391.701599479,2.06689848101,1e-06,4.32315813488
156,-0.0277675191534,0.436606746169,2.39695327846,502281597.915,2.09523e+08,0.717379752913,335.57,335.579,848.645559892,0.00116120398275,-210820.0,-0.228139092242,385.787980678,7.79923123946,1.00530212674,0.0309114609773,0.00769816679436,17827.8,26.3302,4.28808987118,513.880217022,2.11761939141,1e-06,4.36210812886
157,-0.0309764453596,0.408667136344,2.55625120296,493474937.115,3.72482e+08,0.721278345759,386.672,386.702,1100.52249082,0.00107192147166,-209296.0,-0.416383992093,682.728359043,9.7472718501,0.985827300683,0.0323881002708,0.00776660553487,17929.0,26.7214,4.2948971864,715.09791862,2.04299813347,1e-06,4.36934320572
158,-0.038572413889,0.377737107337,2.48575830518,554733336.561,2.46505e+08,0.737004491226,406.704,406.712,951.711644648,0.000967124372982,-209080.0,-0.515111670111,511.55930309,8.83970271982,0.982905020845,0.0297075634448,0.00769686055122,18033.6,26.871,4.21784871692,546.261352856,2.01890847341,1e-06,4.28953967285
159,-0.0338849024956,0.362675294498,2.12235353549,577282735.464,1.58904e+08,0.689510402078,429.798,429.808,782.726875725,0.000754608380971,-211620.0,-0.433374989991,311.687627376,7.48175464205,1.00977197435,0.0295522239203,0.0078662681733,18118.9,26.7644,4.27997766783,353.677172026,2.14655792755,1e-06,4.35410240076
160,-0.0467750481543,0.380966313316,2.30773458283,464649394.977,2.3428e+08,0.875267172397,379.782,379.866,825.425752301,0.000169151189743,-205869.0,-0.656263769579,389.769864246,9.04389874793,0.967913986942,0.0298993356135,0.00753251492556,18225.6,26.7977,3.86714160155,446.28852478,1.94638503244,1e-06,3.92799576085
161,-0.0416637877678,0.380753574966,2.68446268445,481719043.292,2.2505e+08,0.871074237224,396.174,396.204,909.653622587,0.00026355118361,-191100.0,-1.11776390771,481.86759247,7.46560735985,0.89193971633,0.028494379376,0.00775279691141,18315.9,26.9583,3.89923551171,514.605281848,1.61768458877,1e-06,3.96111344549
162,-0.0480644071151,0.245558272238,2.51379664246,486168076.198,2.52436e+08,0.886220967086,393.589,393.645,907.595667696,0.000362574487926,-183885.0,-0.415854528663,406.334081245,7.36705160141,0.913445032673,0.0239834031312,0.00784047859847,18469.7,26.9334,3.88361460565,514.834103936,1.64464859338,1e-06,3.94486834043
163,-0.0453704752078,0.251958885953,2.30798612781,468066802.206,3.59198e+08,0.879971794437,441.687,441.706,1176.60967321,0.000550339990646,-197934.0,-0.837540991712,705.908058927,9.17834123497,0.919461746189,0.0260464247713,0.00776942901636,18602.3,27.3228,3.88795144101,736.503493758,1.97379325326,1e-06,3.94900983713
164,-0.0364536547608,0.350421504478,2.50146799511,491352920.566,2.02576e+08,0.868027361393,450.218,450.219,894.899815468,0.000446911024783,-192510.0,-0.593210914855,392.648117837,7.41372068959,0.903708484603,0.0252329092978,0.00771444836978,18734.4,27.3083,3.92934636435,445.717176695,1.76489257304,1e-06,3.99195149235
165,-0.0568678248549,0.40133178288,2.2146581794,445915493.345,1.74692e+08,0.877867435714,431.62,431.62,810.825697912,0.000439779849105,-188346.0,-0.919741981837,371.504252544,7.81082469544,0.90627277584,0.0312541578883,0.00769852542485,18833.8,27.219,3.86240616185,380.062341401,1.96129737757,1e-06,3.92266925416
166,-0.0498435045463,0.403001283338,3.2285830107,503065361.881,1.266e+08,0.892046642599,387.602,387.622,698.946415752,0.000347244920374,-180054.0,-0.58633352358,280.759058839,7.96601903602,0.927298743204,0.0351708089987,0.0077068892396,18943.7,27.1605,3.89008616408,312.122138699,1.74151740979,1e-06,3.95165146045
167,-0.0509634424146,0.404258620412,2.66697234875,465631215.923,1.62854e+08,0.935542942152,359.139,359.192,743.069368037,4.81310705405e-05,-170808.0,-0.973987747852,368.721009157,10.7893305222,0.938095588756,0.0240781942575,0.00767253688907,19075.5,27.2454,3.77263424529,384.653737097,2.09681241233,1e-06,3.83109102641
168,-0.0455325853201,0.414652033709,3.35581939383,462604582.865,2.61344e+08,0.814189164495,380.974,380.993,905.236629647,8.10297541713e-05,-165652.0,-0.924001688235,507.535862517,8.11245193856,0.912453900174,0.0294646986365,0.00687596461131,19195.8,27.4126,3.46431332583,525.24450077,1.80445532592,1e-06,3.51147464718
169,-0.0538798429746,0.40811747026,3.29305722549,494628051.959,2.21168e+08,0.800615856133,449.477,449.484,1015.03316284,0.000161146117423,-183242.0,-0.73317449119,543.514637471,7.67455674992,0.938943886727,0.0331072313811,0.00727898000752,19330.9,27.5733,3.66724555382,567.229061339,1.9153429997,1e-06,3.72057761397
170,-0.0506125946318,0.403872013454,2.40114000337,433230084.385,1.39437e+08,0.700486604078,434.727,434.747,793.45640167,0.000183039349886,-168196.0,-0.932662991836,347.234444525,6.69260728034,0.934573877376,0.0254940770869,0.00685110672656,19434.6,27.5523,3.5090408017,359.666044899,1.88236917668,1e-06,3.55633317617
171,-0.0359465027673,0.400111883373,2.17617085848,439392109.49,1.41305e+08,0.708778240191,385.162,385.306,798.374400295,4.16186252734e-05,-154402.0,-0.781512021193,412.260903352,6.97448963992,0.933082236738,0.0323801458801,0.0068599277552,19559.8,27.6151,3.51612863115,414.262012509,1.75589616517,1e-06,3.56391475277
172,-0.0307951976001,0.415152858875,2.96600864485,429978274.742,2.05001e+08,0.701357725555,400.679,400.85,902.285492402,0.000179114727621,-161183.0,-0.571081119429,492.302582378,6.33719619249,0.946106931572,0.0252214581237,0.00652234165403,19667.5,27.7488,3.52844183841,502.637366127,1.96028059271,1e-06,3.57636205616
173,-0.0494039470715,0.432655788408,2.74880752158,441248256.689,1.5174e+08,0.718535985177,424.847,424.907,885.681384609,0.000249341833169,-170615.0,-1.27680584777,453.613428119,7.3912723398,0.940754628082,0.0238081748046,0.00684135597285,19765.2,27.764,3.53781879325,462.230753078,2.01143837116,1e-06,3.5861096133
174,-0.0401259396743,0.399181825106,2.37615774079,498291173.373,6.8536e+07,0.772626884409,355.603,355.89,578.731946784,0.00049933589433,-158720.0,-0.636590193092,200.413167075,9.15033107274,0.907933620033,0.0298539735241,0.00698664514446,19905.1,27.5105,3.71032424327,223.37987118,2.05350684309,1e-06,3.76428725372
