AverageAction,AverageAbsY,AverageForwardProgress,AverageQLoss,StdEsReturn,AverageDiscountedReturn,QFunRegParamNorm,MaxForwardProgress,AverageAbsQ,AveragePolicySurr,AverageY,AverageEsReturn,MinEsReturn,PolicyRegParamNorm,MinForwardProgress,AverageAbsQYDiff,MinReturn,MaxReturn,Epoch,MaxEsReturn,AverageReturn,StdForwardProgress,AverageQ,StdReturn
0.773103,7.41636977585,1.27959054877,0.667467,39.3059718467,93.5810878211,39.546,1.8059569298,7.42646,-7.75532,7.41601683673,51.4985042832,5.52885666642,26.5337,0.787909546194,0.375875951837,99.797251211,191.015526123,100,185.5955516,145.14980624,0.242222619538,7.4163,22.3300136709
0.796232,7.43664180692,0.616364085545,0.658894,27.4287801675,65.5824802395,39.6649,1.84990172919,7.44725,-7.78361,7.43571473835,38.4817992683,3.51402180429,26.6241,0.181854060097,0.36962535054,40.6724969491,247.976779156,101,124.433839528,93.3253402828,0.351500597103,7.43461,38.114264327
0.784847,7.48648268051,1.0166925313,0.633558,31.1998596026,81.2284858216,39.8186,1.76717997256,7.498,-7.81955,7.48550611041,50.592615512,4.61021104084,26.7079,0.159257993408,0.35915519742,37.39821611,202.037426602,102,120.708595893,122.732500645,0.45014399625,7.48412,42.8659056304
0.784525,7.52264758051,0.872640127455,0.644691,37.3976248935,76.0395438102,40.0639,1.92179838549,7.53363,-7.84546,7.52176965713,50.3197761462,5.32517501058,26.8062,0.178039420415,0.36839831706,41.8339239099,213.819504736,103,130.557210364,112.785850317,0.458952453971,7.52088,42.2707283324
0.734934,7.55819677738,0.98484310066,0.642129,32.5804706379,91.0617821437,40.2602,1.6791235886,7.56936,-7.91967,7.55739129257,42.1147094483,6.6396099149,26.9435,0.0124285469688,0.37032499018,64.2412288749,305.21395592,104,132.163753683,169.287493942,0.434255442266,7.55647,50.2327979125
0.734533,7.60905388897,0.656563641969,0.662149,40.9013913304,72.9244180749,40.4532,2.14161287593,7.61866,-7.97975,7.60831899235,53.0542668914,9.33464821482,27.0482,0.0823570459758,0.37333859204,33.8629294723,280.801497675,105,166.351385804,115.954193434,0.466700517092,7.60676,52.7387058934
0.765569,7.64770247863,0.129475045148,0.678058,39.9531221542,57.2949374115,40.5896,1.34875186469,7.65785,-7.99461,7.64699174313,42.1492432545,4.70877664405,27.1482,-0.165920805078,0.375730183114,17.8726684066,249.939648999,106,171.503976263,87.6597374188,0.328131184995,7.64623,45.6605661348
0.745802,7.69610552597,0.818479807171,0.680418,41.0456592926,76.1663004436,40.6905,2.05619091214,7.70797,-8.02821,7.69431646854,53.6996755639,7.82336613056,27.215,0.0983492935709,0.378251256392,32.4305863923,241.405098009,107,162.79169733,115.110928302,0.455150685368,7.69334,41.2825198934
0.746578,7.74252442805,1.05104676275,0.72398,27.0938063629,90.660909646,40.8779,1.94615324458,7.75385,-8.07695,7.74167592323,36.1775807637,7.89958750896,27.3136,0.301752111402,0.381731751453,71.3791212136,226.710811634,108,116.901519346,148.65399865,0.33449425447,7.74221,31.7090547634
0.695167,7.77484792391,1.16525098946,0.666825,37.8811098818,86.4973749969,41.0829,2.12185369483,7.78446,-8.1066,7.77332028682,45.0525319762,5.58714767871,27.3923,0.49061952595,0.370643973378,75.007789432,198.166439685,109,122.924398508,125.196238643,0.325710486287,7.77124,24.3239292482
0.703165,7.80878315902,1.28009355204,0.720317,41.7144669687,92.1967509413,41.2633,1.98908573396,7.82064,-8.14911,7.80798266759,55.5074769238,4.81991554818,27.4712,0.320825312733,0.383450353676,52.626442972,271.122930527,110,125.573288611,144.537681902,0.338279944874,7.8074,35.8260154453
0.743547,7.83581455917,1.32185402711,0.72304,38.2898524104,93.6662101602,41.3747,1.93546857025,7.84483,-8.16671,7.83423018407,77.3392038617,9.02595969146,27.5392,0.782322444576,0.384402500536,94.9589187407,186.175937893,111,140.701763995,140.246751594,0.24962971554,7.83154,21.2061538316
0.724535,7.89433503063,1.00655496357,0.763377,39.8437503524,84.4479985825,41.5944,1.53280798831,7.9061,-8.23988,7.89249822288,50.3948689016,5.68121972832,27.6482,0.731724173393,0.396374905367,87.4459877554,190.187653628,112,135.875255272,125.887275139,0.165288868174,7.89234,17.2976875819
0.758469,7.92369483727,1.55020476001,0.743321,34.1292539368,101.024248597,41.8483,2.22994554729,7.9333,-8.24601,7.92225688921,63.5391841417,11.7217495587,27.7453,0.652884106656,0.389815571144,87.3960326037,217.607695136,113,128.659445878,157.73213953,0.343606357387,7.92045,28.0542428203
0.748639,7.9665657282,1.41171919735,0.741665,35.8823545077,98.3339646201,42.0213,1.98422427641,7.97663,-8.30561,7.96503328541,48.6107580784,7.07420732013,27.8014,0.937233807614,0.396286897274,115.891691446,202.928439641,114,136.640654482,155.646749965,0.207979099468,7.96393,18.5011112636
0.748952,7.98381073166,1.01772717937,0.746089,33.022777295,80.9494890222,42.1812,1.68927854172,7.99377,-8.29674,7.98149983467,69.3831778119,7.83395047891,27.9065,0.652450971279,0.387329460345,86.5911556025,157.528293601,115,125.340263332,111.466723525,0.135789913011,7.98023,9.2759810382
0.788886,8.01533765576,0.890739557365,0.766877,39.4020886899,76.0085811498,42.4014,1.3386273577,8.02637,-8.33081,8.01331733669,63.6020422713,11.1484898379,27.9642,0.455210284089,0.386175518905,70.2439482809,134.066429992,116,171.959056937,103.930040806,0.16575388142,8.01307,11.5194915597
0.779156,8.0538491598,1.28897721098,0.755986,54.6519323155,91.7455562579,42.593,2.0841273822,8.06406,-8.3768,8.05251141531,68.0929540433,6.86230996952,28.0633,0.490649017723,0.390431727449,77.9327672251,192.505000157,117,213.623427804,138.163045249,0.394378820469,8.05169,30.2906326778
0.754246,8.06828389759,0.930581303095,0.704249,38.1881335205,76.738613012,42.7995,1.99862393988,8.07866,-8.39169,8.0668268202,77.910012157,13.3424076541,28.1056,0.420850286092,0.376680661305,73.1234053726,184.513067952,118,166.42801874,105.035883208,0.262952636961,8.06584,18.6115426508
0.802221,8.09069711137,1.2694833601,0.712799,35.891092786,90.0246537798,43.0366,2.2007741795,8.10041,-8.43292,8.08913223493,78.366536906,5.15835743142,28.2038,0.72383672341,0.380932098966,93.2786049238,192.821740855,119,156.093745814,126.389626423,0.184377335088,8.08653,12.9926070838
0.805743,8.13456401879,1.82525835243,0.793173,40.3107106433,110.480242908,43.1824,2.21017993141,8.14475,-8.48016,8.13317787026,64.5295773521,7.53473203451,28.2885,1.02932595809,0.402374309946,103.389117171,192.722415347,120,158.384638869,166.944683973,0.340727260835,8.13256,24.5739701829
0.773076,8.17706659545,1.70869811356,0.778145,38.4784441963,105.783624421,43.3226,2.2452395541,8.18805,-8.51336,8.17547255078,69.9166548822,9.67733095709,28.3671,1.12309985833,0.39526183272,118.551101481,195.572866831,121,135.063427192,157.79545902,0.34603822734,8.17477,26.1150242554
0.776064,8.22173262257,1.46441658289,0.762944,36.3503445867,96.5226078923,43.4873,1.73623879374,8.23243,-8.56,8.22012405227,69.4896681792,10.5652333864,28.4541,1.03900006221,0.391599895993,117.845852661,164.22794122,122,121.84744944,137.371199792,0.106846265549,8.21857,6.23906283046
0.773875,8.24657653443,1.10194543925,0.786836,41.0368426907,81.9441153635,43.678,1.28049968521,8.2569,-8.5895,8.24469392236,67.2015782219,10.9610720936,28.506,0.939897776585,0.393017081613,99.5848655754,131.520010248,123,139.145536491,111.23087443,0.0682437243203,8.24275,4.95508209597
0.789231,8.28251471342,1.43567449357,0.79242,31.977742615,96.2592987317,43.8337,2.13990590822,8.29182,-8.62731,8.28026831376,78.1202708608,6.5082997932,28.5636,1.11737443279,0.397721387381,119.993669707,186.81024905,124,121.881429394,137.68888131,0.161595941988,8.27837,10.9554266268
0.79513,8.32113809706,1.12580259424,0.785272,33.8804267044,81.6515397896,44.1088,1.91045235115,8.32984,-8.64747,8.31967304293,60.0811416716,6.46596035845,28.6038,0.357719331794,0.393746931483,55.1592387811,175.488020112,125,139.106144646,112.640585442,0.404536270643,8.31705,31.0424182977
0.808061,8.36397552606,1.40115015676,0.813491,41.4946043247,94.1445435239,44.2734,1.78090321724,8.37476,-8.71223,8.3622863324,82.9114166849,16.3726865659,28.6872,1.01193334917,0.401485066698,116.553517444,168.674733047,126,139.414829377,133.132660966,0.0928405463351,8.36288,7.37514152074
0.776853,8.39362301269,1.45593515588,0.818829,41.1610644062,95.7278513076,44.4605,1.63293958518,8.40643,-8.74499,8.39172219454,61.2593397422,6.85405650983,28.7878,0.895853227388,0.406367381328,93.5561957801,155.998131444,127,138.926950699,135.2886912,0.111156777226,8.39097,8.18835898677
0.805966,8.43574140129,1.41985556641,0.801399,43.006890314,95.6332095122,44.6585,2.12446292634,8.4473,-8.77916,8.43436381634,63.2279425803,5.48577452949,28.8794,0.804743169336,0.397558679009,87.395844167,181.63542737,128,170.236668457,136.814159249,0.188740014488,8.43364,15.0258396032
0.733657,8.45512802091,1.61067643781,0.832098,44.6874882093,102.948407655,44.9063,2.13093457936,8.46396,-8.78667,8.4535865617,67.3511821964,6.7796571002,28.9494,1.10408586482,0.416331065241,120.284308082,192.187840128,129,132.690476052,150.926324484,0.303962059597,8.45059,22.2007584402
0.781937,8.47885173776,1.3237755221,0.839259,41.6478842645,92.2642504289,45.0971,1.84686084422,8.4913,-8.81426,8.47747434922,65.4968011591,7.0645825464,29.018,0.982134560932,0.416608005843,104.498868371,169.259865882,130,181.507215174,130.878296045,0.126029246616,8.47627,10.186965954
0.811248,8.50764640568,1.50770267277,0.83036,46.3850202835,100.227111849,45.2606,1.98461880493,8.51903,-8.84283,8.50590662054,83.9401710486,4.70890123661,29.1251,1.18311704329,0.411701006061,122.873707566,180.822052594,131,153.778684279,146.218678593,0.228895901538,8.50457,16.1841540783
0.794857,8.55495046612,1.35494829968,0.80002,43.2139937591,93.1034663617,45.4586,2.15780381415,8.56627,-8.87652,8.55359147592,59.7907854687,4.34192669976,29.2274,0.707595517871,0.404408848103,93.1931083363,188.893123046,132,165.037758153,131.458499161,0.120071067481,8.55257,8.4391659092
0.791298,8.56118920414,1.21812028492,0.819611,42.6604165284,87.9975714353,45.6439,1.86193888298,8.57135,-8.8676,8.55961220967,66.9637577224,7.07874464426,29.2753,0.871331182274,0.401964304004,99.7763781098,167.9936086,133,127.053371792,123.170697343,0.143269142469,8.5585,9.84582559757
0.738623,8.59122016768,1.32648789194,0.815298,32.779222751,92.1103480641,45.8631,1.94121858788,8.60014,-8.91227,8.59008876729,75.8866958,13.4116013144,29.3643,0.904276900776,0.400898125198,103.22676001,173.399760651,134,140.216658228,130.626383747,0.221229142131,8.58754,16.2852911118
0.747124,8.59538055385,1.40014712519,0.802808,47.3209937779,97.1870769518,45.9713,1.76277429849,8.6049,-8.90865,8.59382546824,66.593498974,5.76651073568,29.4224,1.0575712476,0.399581482076,115.622838805,174.584892508,135,172.760522762,141.006982867,0.159148369358,8.59256,13.1319210741
0.789892,8.61024103594,1.21794316313,0.81479,39.6141343048,86.2594101862,46.1518,1.44195800961,8.62062,-8.93656,8.60838732771,80.8394183323,5.41605798519,29.5175,0.983529849786,0.402573161934,101.715183733,134.529763038,136,140.937907958,118.84925502,0.108650286773,8.60702,7.33687322774
0.809207,8.63711287421,1.45887275498,0.787298,45.7237543441,98.2968472318,46.3449,1.83754580042,8.64665,-8.94113,8.63517698491,58.9518272387,3.77145541687,29.5429,0.745570962789,0.39278643841,94.8859873898,170.146123578,137,175.408590994,144.445800563,0.178162297074,8.63239,12.159414095
0.775982,8.64514941178,1.23390220404,0.815625,46.0038899064,89.3520149632,46.5088,2.24807494314,8.65648,-8.9495,8.64314649492,77.0717863852,12.3992814511,29.6348,0.538996888438,0.404475104166,81.6654575436,198.525425961,138,161.29213767,128.065729299,0.367711971441,8.64177,25.8966456253
0.768071,8.65277807379,1.23102752282,0.877144,39.9110827886,88.1197042411,46.6024,1.96871740119,8.66294,-8.96032,8.64955895818,60.1781190645,5.23670804361,29.7023,0.569078906298,0.415076630644,78.5600925572,183.029167295,139,131.827135142,124.917478197,0.275915661875,8.64789,20.2979713463
0.778083,8.67110909838,1.02991118175,0.794145,38.9960921878,79.5941884027,46.7369,1.90236848058,8.68251,-8.98358,8.66813922597,58.8895016637,2.51033292976,29.7669,0.603666421606,0.404125839408,79.6372509498,168.726406943,140,172.145833944,108.51911889,0.185093155419,8.66699,12.6631608045
0.765843,8.69343530431,1.05422304037,0.828454,43.1891671525,82.5004524741,46.8786,1.4283922127,8.70337,-9.01106,8.69098886447,57.7122155029,14.95489702,29.829,0.6024284189,0.405448382333,85.1361427853,144.451861483,141,176.868849503,116.549669349,0.209987923944,8.68908,15.398765447
0.789083,8.7304771719,0.989614500835,0.833724,33.8530618008,77.9046256535,47.0412,1.76538018084,8.74146,-9.04534,8.72777015368,66.4556524618,14.7296784293,29.8989,0.381177221254,0.411036067482,65.2640954412,158.855678765,142,127.758328888,106.298539433,0.206094733081,8.72693,14.1826254443
0.805473,8.76165442352,1.38572903295,0.857554,51.2898253963,94.8412110841,47.0925,2.17263909722,8.7718,-9.09488,8.75969868073,69.1384329094,8.74830491955,29.9724,0.539507064433,0.414332681362,79.9903765386,201.893449216,143,178.392614744,140.426583319,0.425904521142,8.7594,31.0906193452
0.796534,8.77109438519,0.946466530911,0.85176,32.6212043372,76.3806844167,47.1833,1.49655528617,8.78058,-9.08314,8.76994910977,67.4116601953,7.34933693205,29.9994,0.754854013116,0.409854840042,86.7763144594,145.182679249,144,115.269580489,103.168450881,0.0972404511125,8.76837,6.68524634883
0.815154,8.7756081146,1.14031840034,0.899412,43.2615865361,86.4549998076,47.3832,1.92446804473,8.78447,-9.08365,8.77454443797,56.8276718169,6.91592026107,30.0086,0.70107295987,0.416595453334,88.5651333908,180.349221742,145,139.995331505,124.512876289,0.203975406702,8.77414,14.8902070907
0.798664,8.7769733304,1.49735667365,0.829872,46.0684653176,98.9257048536,47.5485,2.5686833801,8.79033,-9.09629,8.77575724719,76.2942682768,7.20287241523,30.0728,0.745487844654,0.405580432579,94.4553382685,234.789388434,146,193.764017238,149.254046586,0.335913993062,8.77483,26.3962234644
0.754052,8.8041945339,1.20065411429,0.861598,53.2276111361,89.9352016739,47.6143,1.75908672606,8.8155,-9.11576,8.80260422959,57.5311025315,7.91329852283,30.1194,0.71976281003,0.408193520232,97.7073236163,195.863963839,147,188.732415435,133.266176596,0.195379178785,8.80132,18.777937975
0.77206,8.80519357285,0.807471220039,0.846754,44.3158521227,71.3527830928,47.7782,1.41137633133,8.81659,-9.12508,8.80379313209,56.0567042567,8.04243740881,30.2118,0.534147364825,0.410393481412,75.9706954961,135.612822583,148,142.760107951,95.7494468085,0.205564838681,8.80351,14.5815569987
0.79405,8.82336377863,0.831750267694,0.84368,43.2133771027,72.8278702811,47.8888,1.8638978976,8.83311,-9.14033,8.82196587518,69.6693239997,8.84111578686,30.2892,0.623896812035,0.411328274512,82.6214197376,165.856160763,149,156.315708106,98.0806695994,0.199522871715,8.81987,14.0226065632
0.755203,8.86465434877,1.08337736798,0.816949,41.4062693277,83.0709289608,48.0522,1.77733694247,8.87574,-9.17951,8.86325927585,54.7825522003,6.12162933825,30.315,0.647239864198,0.397290592305,86.2588328932,167.193631359,150,156.920149799,116.792138353,0.229799198442,8.86189,16.1205690806
0.765209,8.86651351933,1.07145007745,0.875975,40.8443002423,81.5066295284,48.2202,1.68742473886,8.87647,-9.18607,8.86516145298,56.4866988639,7.21568316293,30.3688,0.382097820363,0.40481929588,68.4341823007,155.665182372,151,150.426476603,113.037174403,0.224850451661,8.86394,15.476837469
0.761442,8.90256181646,1.32267474842,0.873783,45.6791843533,93.0334332095,48.3851,2.00702391887,8.91279,-9.22375,8.90115828331,77.6198522664,9.25870134986,30.4318,0.632669895093,0.408880915692,90.0340782681,189.299185508,152,167.978533281,138.50660704,0.284943421334,8.90023,20.9693115556
0.779605,8.9184876146,1.38411876665,0.83653,47.787260235,97.2381410378,48.5651,2.43689209647,8.92731,-9.22638,8.91751630255,66.617896572,5.90949744011,30.4752,0.410676826375,0.395522959966,57.7630425334,283.796305181,153,201.265083215,151.893986927,0.401826487263,8.9154,33.9424975113
0.809145,8.93892219993,1.05259740253,0.814932,49.8677158923,81.7754815986,48.7506,1.77121949527,8.94825,-9.25556,8.93807932005,83.8400216629,5.59526984405,30.5459,0.788533809545,0.396379195207,97.9142610077,165.58354272,154,161.667123479,113.256062022,0.204436318773,8.93744,14.7115409529
0.827816,8.96295115611,1.53087933465,0.797811,49.5207615998,100.620698661,48.9057,2.16967009785,8.97293,-9.26316,8.96229106729,70.1022676483,5.04347350926,30.6194,0.868715857853,0.385992028692,99.8595417346,217.454550155,155,181.387576659,150.054027277,0.25644049672,8.96142,19.3564558104
0.82815,8.93972062913,1.54982428431,0.848043,36.8724581954,100.24885215,49.1022,2.47357461283,8.94916,-9.24234,8.93912992413,69.9785162843,8.06044894108,30.76,0.897132710302,0.398661394196,101.095992316,214.478724374,156,135.355056008,146.564323552,0.345823022954,8.93753,24.5870020551
0.814015,8.94100791756,1.40903376867,0.854195,37.9737564468,94.7201067906,49.2513,2.08131807446,8.9501,-9.24104,8.94013118175,51.4881337541,7.03857726116,30.8231,0.601612033435,0.403667223464,82.8285592024,182.851507583,157,142.544233322,135.052120348,0.198951351156,8.93966,13.583038827
0.814343,8.95337800892,1.13126467511,0.826836,42.7016470457,84.1257668953,49.4193,2.16344557152,8.96524,-9.25668,8.9527617084,70.456278449,6.28683284233,30.8993,0.61674264987,0.397266509533,80.9112768047,191.517871545,158,155.378642878,117.332130838,0.253145746155,8.95364,17.7085978385
0.814652,8.95586518711,1.18973887703,0.854004,40.3078097606,86.6769150626,49.5381,2.52762955325,8.96536,-9.24672,8.95486750883,60.8836200634,7.15142390717,30.992,0.371507377173,0.401205376398,59.4526865885,222.343908322,159,134.381767827,125.259701836,0.3687829686,8.95323,28.1700911482
0.826385,8.97102196977,1.22312830904,0.799003,42.0896624091,87.4977700461,49.6648,2.44337866964,8.98171,-9.27041,8.97005209416,65.4136080466,9.05121934132,31.0444,0.297382972109,0.392304051277,53.052780067,211.227375006,160,150.265107587,125.590358835,0.49641702521,8.9693,35.6651857991
0.799047,8.95600491227,0.98872689298,0.844521,48.5631980726,79.6567844369,49.8807,2.5627591426,8.96582,-9.2635,8.95506092831,68.6533669635,5.39829989218,31.1174,0.248506383004,0.398524367292,50.8439500323,246.538089866,161,163.249316525,121.871940809,0.656277428725,8.95489,54.9293181098
0.84222,8.98033289998,1.41660444229,0.828278,38.855808689,94.51069436,50.0604,3.05555443648,8.9929,-9.29405,8.9793396587,67.5161034684,8.42082799955,31.2137,0.33125907165,0.397499442764,60.6601967376,263.02594095,162,177.823619666,141.10312232,0.636559716036,8.97998,47.2084592387
0.830796,9.00511075881,1.84267220418,0.793392,49.7877926924,111.227522586,50.2761,2.69198920094,9.0144,-9.3026,9.00395152728,77.372420213,8.01548152505,31.2955,0.24209872872,0.388591120333,58.2067686407,316.300852987,163,230.163078687,194.140672526,0.507655119559,9.00211,46.5137877306
0.859167,9.03273035608,1.79416483311,0.83496,52.9047615085,108.482874964,50.4021,3.01743360382,9.04315,-9.3609,9.03150675174,77.06249758,12.660078614,31.3797,0.376086010244,0.401436196438,72.0125782302,274.447625428,164,188.515369235,180.050644012,0.654496889816,9.03162,49.8131266328
0.867317,9.06878639277,2.02095762256,0.842924,58.8937699815,112.593437003,50.5283,2.78492394199,9.08056,-9.39913,9.06790081085,70.0096569584,9.80251299196,31.4576,0.0936136712379,0.398228623499,29.0098300865,371.855353555,165,211.044893713,225.146102141,0.730584422511,9.06823,75.0369316462
0.875986,9.07291787576,1.67469224278,0.832856,39.85320814,105.676413049,50.7018,2.5401248586,9.08527,-9.39318,9.07211066351,72.5571774921,15.236381099,31.5215,0.112921906426,0.398454299706,38.5341021851,318.664274525,166,158.552764245,186.642102861,0.487360823083,9.07206,51.9148021819
0.864933,9.10907814718,1.7471287663,0.808033,51.6895781747,106.032593526,50.8822,2.67749051441,9.12125,-9.45155,9.10804088255,80.450341518,11.6606729065,31.5879,0.0983028535475,0.396435733274,33.602783973,332.659108969,167,171.251024953,188.777064604,0.627174252224,9.10667,61.4261975095
0.85625,9.18307167181,1.98524545544,0.836698,49.7635653117,115.075450092,51.0391,2.78707974678,9.19205,-9.49389,9.18206244481,90.7483910553,14.1490825874,31.6423,0.442515521477,0.394041566601,72.2449829572,325.964827133,168,222.817489744,208.177189593,0.373507965189,9.1808,38.2688372304
0.882245,9.1907849566,1.50937762977,0.854279,54.0843047893,108.348839432,51.2218,2.47834002371,9.20197,-9.5028,9.19034373913,98.2723977853,13.5535581462,31.6831,0.263840091697,0.391467631001,138.45913281,321.087658662,169,192.676159895,224.349818706,0.46942361717,9.19037,50.2753371811
0.848436,9.21388724243,1.66871948237,0.820303,40.5155949649,105.44734725,51.3672,2.40136251366,9.22559,-9.52432,9.21263910035,64.181895939,4.89779105771,31.7555,0.220324695022,0.393182358672,43.762193366,240.763013956,170,174.279219242,166.705100367,0.420906275452,9.21201,34.6626254263
0.850902,9.21980928725,1.76954638581,0.799292,40.8206546833,106.035835437,51.5876,2.91608272972,9.23088,-9.52342,9.21787814783,74.4670507982,10.3583900916,31.8374,0.0856229320178,0.385102568185,32.4275904974,351.650131592,171,178.368973521,194.162747911,0.73298919918,9.21689,70.2971550882
0.865646,9.23535158598,1.8403461552,0.812115,49.0875101158,111.696803368,51.754,2.60647613372,9.24766,-9.56168,9.23382666808,78.4234619816,11.8633698997,31.9059,0.0862269853048,0.383627813433,33.6608929364,340.879882579,172,182.303942537,216.855662877,0.64501130947,9.23332,62.4009469984
0.856573,9.26473567405,1.78233894658,0.813068,44.7124411554,107.430087379,51.8925,2.73562071656,9.27519,-9.5947,9.26332946702,100.082226094,20.043318211,31.9945,0.103381722012,0.391912265006,33.7452829368,342.296451374,173,190.419057554,199.043559204,0.684882621704,9.26166,69.6994450016
0.85468,9.30619560082,1.60461170385,0.840203,46.635684242,104.788029412,52.0468,2.76717141549,9.31523,-9.63516,9.30505442161,86.6012727196,20.9080796875,32.0878,0.0957928900615,0.392112610763,38.3423420971,319.390566362,174,174.491963623,188.961988404,0.444223172007,9.30393,51.2887493206
0.856753,9.3341434489,1.76038619394,0.827307,42.036678185,107.392708496,52.1536,2.90752038858,9.34494,-9.65058,9.33314907781,101.928718439,29.5658540714,32.1438,0.334945835691,0.388844664095,52.127850482,269.931399109,175,204.211979593,179.941231069,0.596459495252,9.33277,50.1934526385
0.872221,9.3386011576,1.44966988739,0.834093,58.2048184139,106.177965752,52.3619,2.27826181845,9.35014,-9.67093,9.33681661386,80.8276662425,36.7325408974,32.2158,0.246295775613,0.389957667029,51.3340193072,316.893533399,176,256.603257154,198.636440098,0.403902697213,9.33545,59.1618363391
0.923228,9.34986836617,0.399222721086,0.882927,82.1704598042,83.788310009,52.5406,2.14415082959,9.3589,-9.67393,9.34854284601,82.4655969288,15.6787887352,32.294,-0.0619633842928,0.39356737307,43.5321723731,316.441410558,177,327.714260603,182.447419178,0.436599936299,9.34667,78.3515252291
0.856996,9.38176837708,1.21843613976,0.834023,41.2133389519,93.4515927387,52.6549,1.9246795528,9.39179,-9.70813,9.38062570267,95.9293135169,18.9041203818,32.3828,0.507228535576,0.385102233005,80.6251713282,298.982159151,178,165.425604135,146.330822554,0.204442511194,9.38019,31.413162926
0.878649,9.40154805799,1.21900522616,0.844879,53.4460239369,107.154329933,52.7751,1.87056112204,9.41253,-9.73111,9.40038912885,75.0700734289,17.5089946566,32.4462,0.585206530916,0.3858849746,151.313250606,314.164648504,179,215.403583785,238.569823687,0.339505589944,9.39916,52.2550050001
0.870671,9.43374679026,1.35897685569,0.890607,44.3028211264,106.174353675,52.881,2.76411669154,9.44311,-9.78001,9.43307512239,69.2722929713,16.9886929222,32.5232,0.0775536896296,0.397902642737,28.8215167935,357.079076034,180,194.520114902,237.067637374,0.664139519228,9.43076,73.3322405264
0.843534,9.48854446601,1.14676467012,0.852035,60.5886405247,87.192319273,53.0382,2.23821860919,9.49803,-9.8098,9.48762991686,94.2908964496,10.0744487486,32.5866,0.407363705032,0.384383016442,60.6785332571,232.361123517,181,239.297308678,127.938027209,0.382857496125,9.48483,33.749840384
0.855686,9.51592432012,1.8313767295,0.808713,46.1659157786,110.38967651,53.1616,2.88185981116,9.52719,-9.83508,9.51507242243,81.7934579274,8.89872644836,32.6411,0.130690347442,0.372522635154,38.4601891827,349.765807184,182,202.784160565,233.611816593,0.579431897371,9.51429,61.2702237209
0.846658,9.51662224666,1.4032317536,0.859802,46.3790734596,95.9199975385,53.2817,2.6145807152,9.52813,-9.83429,9.51577024975,70.1056396093,6.07066963827,32.7176,0.569118002037,0.38641053516,77.7819169819,238.255491506,183,153.586884206,142.475721741,0.47201030989,9.51454,35.84891575
0.860855,9.52800106498,1.6076339256,0.83903,44.1441354156,102.878983826,53.4389,2.97721677127,9.53694,-9.87055,9.52725479854,81.03782277,18.6845887982,32.7856,0.431556233504,0.385079666999,61.1678789869,325.937900587,184,203.374666357,158.551566395,0.535102252966,9.52507,43.7241629732
0.797075,9.56293502517,1.40633246105,0.84526,57.892601162,96.0817372113,53.5655,3.28590201741,9.57023,-9.90104,9.56189695743,109.762117016,27.4697296674,32.8423,0.456785902434,0.384147820326,78.349684442,279.210125331,185,233.367370325,147.410347123,0.581979631445,9.55902,41.2288401926
0.838035,9.60952808783,1.58534481021,0.839881,58.5282713274,101.786500067,53.7377,2.73468925221,9.61886,-9.94841,9.60846613565,78.9256465903,6.31691668491,32.9041,0.235110715575,0.37792389184,67.0583701226,266.152829904,186,194.619187644,159.75562375,0.652395101897,9.60682,45.5665680516
0.825001,9.64332611646,1.11581603667,0.855456,56.6445612037,97.3551777192,53.8446,3.02021931154,9.65385,-9.97676,9.64184255299,67.2689303842,5.72716013615,32.9675,0.324761281425,0.382542768078,82.6883734205,322.887516953,187,230.542471648,193.817434405,0.60671668839,9.64056,69.8206366255
0.84033,9.66060212678,1.09726991033,0.873505,47.2898197611,89.5894017492,54.0019,1.64647798452,9.67223,-10.0082,9.65948473275,69.5935957946,8.79134547068,33.0067,0.0389912712081,0.385533003565,71.0080529271,255.695217737,188,156.066474905,136.544359336,0.264402195001,9.6585,23.8937633662
0.806886,9.68479294882,1.6928045431,0.914744,60.4482400778,103.739638956,54.153,3.01115070197,9.69528,-10.0232,9.68384512923,91.1120826665,7.78275560508,33.0133,0.0957783973182,0.40489610083,35.8992498845,353.33727667,189,248.241489319,191.022893331,0.694027809983,9.6824,72.4688699795
0.840171,9.72105257291,2.23033328835,0.853051,71.4678160627,122.294757659,54.3616,3.32550007026,9.73138,-10.0417,9.72035639519,117.583026816,36.6891110979,33.0562,0.31493837148,0.388701918787,75.8613969794,369.45384891,190,231.937659623,249.765899349,0.526941826584,9.71884,47.2159608461
0.855064,9.75241584463,1.30298622863,0.834463,56.4650208386,95.0946168745,54.5316,1.65266928142,9.76258,-10.0723,9.75156975796,85.4167285096,10.11346322,33.115,0.712055228926,0.386161667041,108.414053895,239.796462614,191,242.508712422,142.086203765,0.203611012084,9.75086,15.5262622537
0.857279,9.76847615649,1.12075817347,0.803655,43.7942019959,89.6354439252,54.6017,1.63210824602,9.77847,-10.1062,9.76781306455,98.2894922139,23.0957823987,33.1283,0.0632000162771,0.37842849668,55.105154917,288.778699163,192,205.975117062,138.699700796,0.261326401545,9.7669,29.0020226528
0.872857,9.81395123458,1.20460709141,0.854889,40.086257327,88.1416569218,54.7732,1.67495505641,9.82205,-10.1427,9.81351509995,69.5687821445,9.85213991151,33.1732,-0.0215399249261,0.38906577426,10.4034296585,152.389656407,193,180.607382701,125.327084162,0.281383921508,9.81112,19.013319413
